"﻿最高氣溫 (攝氏度) - 啟德跑道公園"
"Maximum Temperature (°C) - Kai Tak Runway Park"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2015,5,26,29.3,#
2015,5,27,30.7,C
2015,5,28,32.0,#
2015,5,29,31.5,#
2015,5,30,32.4,C
2015,5,31,32.1,#
2015,6,1,31.3,C
2015,6,2,32.1,#
2015,6,3,32.6,C
2015,6,4,32.9,C
2015,6,5,31.9,#
2015,6,6,32.2,#
2015,6,7,32.5,C
2015,6,8,31.9,#
2015,6,9,32.3,C
2015,6,10,32.5,C
2015,6,11,32.7,C
2015,6,12,32.4,C
2015,6,13,32.0,C
2015,6,14,32.7,C
2015,6,15,31.2,#
2015,6,16,33.2,C
2015,6,17,32.7,C
2015,6,18,33.3,#
2015,6,19,34.0,C
2015,6,20,31.6,#
2015,6,21,31.0,#
2015,6,22,30.6,#
2015,6,23,29.1,C
2015,6,24,30.3,#
2015,6,25,30.0,C
2015,6,26,32.0,C
2015,6,27,33.1,#
2015,6,28,33.8,#
2015,6,29,32.9,#
2015,6,30,32.4,#
2015,7,1,32.7,C
2015,7,2,32.7,#
2015,7,3,32.7,#
2015,7,4,31.9,#
2015,7,5,29.6,C
2015,7,6,31.4,#
2015,7,7,32.6,#
2015,7,8,32.1,C
2015,7,9,30.5,#
2015,7,10,30.6,C
2015,7,11,34.0,C
2015,7,12,33.4,#
2015,7,13,34.4,#
2015,7,14,31.8,C
2015,7,15,31.0,#
2015,7,16,31.1,#
2015,7,17,33.3,C
2015,7,18,31.0,C
2015,7,19,32.9,C
2015,7,20,28.9,#
2015,7,21,28.3,#
2015,7,22,28.9,#
2015,7,23,29.0,C
2015,7,24,29.7,#
2015,7,25,30.0,#
2015,7,26,30.9,#
2015,7,27,31.6,#
2015,7,28,31.2,#
2015,7,29,29.8,#
2015,7,30,29.7,#
2015,7,31,30.6,C
2015,8,1,30.6,#
2015,8,2,31.3,#
2015,8,3,30.3,#
2015,8,4,31.5,#
2015,8,5,33.2,#
2015,8,6,33.3,#
2015,8,7,34.2,#
2015,8,8,36.9,#
2015,8,9,35.9,#
2015,8,10,31.3,#
2015,8,11,33.1,#
2015,8,12,32.8,#
2015,8,13,29.4,#
2015,8,14,28.7,#
2015,8,15,28.9,#
2015,8,16,31.4,#
2015,8,17,32.6,#
2015,8,18,33.1,#
2015,8,19,33.2,#
2015,8,20,30.1,#
2015,8,21,34.0,#
2015,8,22,32.5,#
2015,8,23,34.2,#
2015,8,24,33.7,C
2015,8,25,33.3,C
2015,8,26,31.8,#
2015,8,27,29.9,#
2015,8,28,30.2,#
2015,8,29,29.6,#
2015,8,30,27.5,#
2015,8,31,29.3,C
2015,9,1,29.5,#
2015,9,2,27.5,#
2015,9,3,29.2,C
2015,9,4,30.3,#
2015,9,5,33.2,#
2015,9,6,33.3,C
2015,9,7,31.5,#
2015,9,8,29.6,#
2015,9,9,29.4,#
2015,9,10,29.7,C
2015,9,11,29.3,C
2015,9,12,29.8,C
2015,9,13,29.8,#
2015,9,14,29.5,#
2015,9,15,30.3,#
2015,9,16,29.2,#
2015,9,17,29.5,#
2015,9,18,30.0,C
2015,9,19,29.8,C
2015,9,20,32.0,C
2015,9,21,28.8,#
2015,9,22,30.6,#
2015,9,23,30.7,#
2015,9,24,33.2,C
2015,9,25,33.0,#
2015,9,26,32.0,#
2015,9,27,29.5,C
2015,9,28,33.2,#
2015,9,29,32.0,#
2015,9,30,31.6,C
2015,10,1,29.7,C
2015,10,2,31.5,#
2015,10,3,30.0,#
2015,10,4,28.6,C
2015,10,5,28.4,#
2015,10,6,27.9,C
2015,10,7,28.2,#
2015,10,8,31.0,#
2015,10,9,31.7,#
2015,10,10,26.6,#
2015,10,11,22.4,#
2015,10,12,25.4,#
2015,10,13,26.7,#
2015,10,14,27.1,#
2015,10,15,27.2,#
2015,10,16,28.4,C
2015,10,17,30.8,#
2015,10,18,29.6,#
2015,10,19,29.1,C
2015,10,20,29.2,C
2015,10,21,30.3,C
2015,10,22,30.4,#
2015,10,23,31.0,#
2015,10,24,28.7,C
2015,10,25,26.6,C
2015,10,26,26.2,#
2015,10,27,28.7,C
2015,10,28,28.2,C
2015,10,29,27.3,#
2015,10,30,28.7,C
2015,10,31,26.4,#
2015,11,1,25.9,C
2015,11,2,26.3,C
2015,11,3,24.9,C
2015,11,4,26.4,#
2015,11,5,27.5,#
2015,11,6,26.2,#
2015,11,7,27.5,#
2015,11,8,28.7,#
2015,11,9,28.9,#
2015,11,10,25.8,C
2015,11,11,25.0,C
2015,11,12,24.2,#
2015,11,13,25.6,#
2015,11,14,27.1,C
2015,11,15,25.4,#
2015,11,16,26.2,C
2015,11,17,28.6,C
2015,11,18,28.5,#
2015,11,19,27.9,C
2015,11,20,25.6,C
2015,11,21,25.7,C
2015,11,22,27.7,C
2015,11,23,28.1,#
2015,11,24,26.2,#
2015,11,25,26.2,C
2015,11,26,22.5,#
2015,11,27,20.5,#
2015,11,28,22.7,C
2015,11,29,25.8,#
2015,11,30,25.1,#
2015,12,1,23.7,C
2015,12,2,25.6,#
2015,12,3,22.6,#
2015,12,4,20.4,#
2015,12,5,20.3,#
2015,12,6,18.4,#
2015,12,7,20.6,#
2015,12,8,19.5,C
2015,12,9,19.3,C
2015,12,10,21.9,C
2015,12,11,24.0,#
2015,12,12,20.8,C
2015,12,13,21.3,C
2015,12,14,22.9,C
2015,12,15,21.8,#
2015,12,16,18.6,C
2015,12,17,16.3,#
2015,12,18,17.6,#
2015,12,19,19.1,#
2015,12,20,18.9,#
2015,12,21,22.0,C
2015,12,22,20.5,C
2015,12,23,22.9,C
2015,12,24,24.0,#
2015,12,25,21.7,C
2015,12,26,20.0,#
2015,12,27,19.1,#
2015,12,28,18.5,#
2015,12,29,18.9,C
2015,12,30,19.3,#
2015,12,31,20.2,C
2016,1,1,19.9,C
2016,1,2,20.7,C
2016,1,3,20.6,#
2016,1,4,22.8,C
2016,1,5,21.9,C
2016,1,6,26.5,#
2016,1,7,21.4,#
2016,1,8,22.3,#
2016,1,9,19.1,C
2016,1,10,18.6,C
2016,1,11,21.1,#
2016,1,12,20.1,C
2016,1,13,18.5,#
2016,1,14,17.5,#
2016,1,15,16.6,C
2016,1,16,17.5,C
2016,1,17,22.2,#
2016,1,18,17.9,C
2016,1,19,17.7,C
2016,1,20,17.2,C
2016,1,21,16.9,C
2016,1,22,15.7,C
2016,1,23,10.7,C
2016,1,24,7.1,C
2016,1,25,12.6,#
2016,1,26,14.0,C
2016,1,27,16.4,C
2016,1,28,17.5,#
2016,1,29,17.9,C
2016,1,30,21.0,C
2016,1,31,16.3,C
2016,2,1,15.9,C
2016,2,2,11.5,#
2016,2,3,14.3,#
2016,2,4,18.9,C
2016,2,5,19.9,#
2016,2,6,18.1,C
2016,2,7,19.8,C
2016,2,8,19.3,C
2016,2,9,21.2,C
2016,2,10,18.1,C
2016,2,11,21.0,C
2016,2,12,21.1,C
2016,2,13,26.3,C
2016,2,14,25.2,C
2016,2,15,17.4,#
2016,2,16,15.2,#
2016,2,17,14.2,#
2016,2,18,15.3,#
2016,2,19,16.5,#
2016,2,20,20.4,C
2016,2,21,16.3,C
2016,2,22,17.3,#
2016,2,23,16.7,C
2016,2,24,16.2,#
2016,2,25,16.9,C
2016,2,26,17.5,C
2016,2,27,18.8,C
2016,2,28,20.0,C
2016,2,29,24.3,C
2016,3,1,17.9,C
2016,3,2,18.8,C
2016,3,3,20.7,C
2016,3,4,22.2,C
2016,3,5,23.2,C
2016,3,6,25.8,#
2016,3,7,20.3,#
2016,3,8,20.2,#
2016,3,9,21.8,#
2016,3,10,17.0,#
2016,3,11,14.6,#
2016,3,12,14.6,#
2016,3,13,17.4,#
2016,3,14,17.5,C
2016,3,15,16.0,#
2016,3,16,16.6,#
2016,3,17,17.8,C
2016,3,18,19.7,#
2016,3,19,23.8,#
2016,3,20,22.5,C
2016,3,21,18.7,C
2016,3,22,17.7,#
2016,3,23,20.5,#
2016,3,24,17.7,#
2016,3,25,16.8,#
2016,3,26,18.0,#
2016,3,27,22.8,C
2016,3,28,18.6,#
2016,3,29,20.0,#
2016,3,30,21.9,C
2016,3,31,23.0,#
2016,4,1,23.0,#
2016,4,2,22.8,#
2016,4,3,25.7,#
2016,4,4,27.2,#
2016,4,5,23.3,C
2016,4,6,23.1,#
2016,4,7,23.9,#
2016,4,8,28.2,#
2016,4,9,27.3,C
2016,4,10,26.1,C
2016,4,11,22.4,C
2016,4,12,21.5,#
2016,4,13,25.8,#
2016,4,14,24.8,C
2016,4,15,22.3,C
2016,4,16,28.3,C
2016,4,17,27.7,#
2016,4,18,27.2,#
2016,4,19,21.4,C
2016,4,20,23.1,#
2016,4,21,26.7,#
2016,4,22,26.6,#
2016,4,23,26.9,#
2016,4,24,25.6,#
2016,4,25,29.7,#
2016,4,26,28.8,C
2016,4,27,30.2,C
2016,4,28,28.6,#
2016,4,29,25.1,#
2016,4,30,23.1,C
2016,5,1,23.3,#
2016,5,2,27.5,C
2016,5,3,31.2,C
2016,5,4,27.4,#
2016,5,5,30.2,C
2016,5,6,29.3,#
2016,5,7,31.2,C
2016,5,8,29.3,#
2016,5,9,29.4,#
2016,5,10,28.2,#
2016,5,11,28.1,#
2016,5,12,26.8,C
2016,5,13,27.1,#
2016,5,14,27.6,C
2016,5,15,27.9,C
2016,5,16,28.7,C
2016,5,17,24.6,#
2016,5,18,25.4,C
2016,5,19,26.2,C
2016,5,20,26.2,#
2016,5,21,29.3,#
2016,5,22,30.7,C
2016,5,23,28.7,#
2016,5,24,29.0,#
2016,5,25,29.8,C
2016,5,26,28.6,#
2016,5,27,29.0,#
2016,5,28,31.3,C
2016,5,29,31.1,#
2016,5,30,32.8,#
2016,5,31,31.7,C
2016,6,1,32.3,#
2016,6,2,32.7,#
2016,6,3,32.7,#
2016,6,4,34.1,C
2016,6,5,31.6,C
2016,6,6,30.1,#
2016,6,7,29.5,#
2016,6,8,29.2,C
2016,6,9,29.7,C
2016,6,10,30.0,#
2016,6,11,28.0,#
2016,6,12,29.4,C
2016,6,13,31.8,C
2016,6,14,31.8,#
2016,6,15,31.2,C
2016,6,16,31.5,#
2016,6,17,32.2,C
2016,6,18,32.0,#
2016,6,19,31.2,C
2016,6,20,32.1,C
2016,6,21,33.2,C
2016,6,22,34.0,#
2016,6,23,34.1,#
2016,6,24,33.8,#
2016,6,25,32.2,C
2016,6,26,32.1,C
2016,6,27,32.0,#
2016,6,28,31.6,#
2016,6,29,31.2,C
2016,6,30,31.5,#
2016,7,1,32.7,#
2016,7,2,32.2,#
2016,7,3,31.3,#
2016,7,4,31.3,#
2016,7,5,30.8,#
2016,7,6,29.7,#
2016,7,7,32.6,#
2016,7,8,35.1,#
2016,7,9,35.6,#
2016,7,10,32.8,#
2016,7,11,32.4,#
2016,7,12,29.9,#
2016,7,13,30.2,#
2016,7,14,30.5,#
2016,7,15,32.1,#
2016,7,16,32.9,#
2016,7,17,32.8,#
2016,7,18,32.8,#
2016,7,19,32.1,#
2016,7,20,32.4,#
2016,7,21,32.9,#
2016,7,22,33.4,#
2016,7,23,34.0,#
2016,7,24,34.3,#
2016,7,25,32.3,#
2016,7,26,31.0,#
2016,7,27,32.9,C
2016,7,28,33.6,C
2016,7,29,34.0,C
2016,7,30,34.3,C
2016,7,31,31.8,C
2016,8,1,32.5,C
2016,8,2,30.1,#
2016,8,3,28.4,C
2016,8,4,28.9,C
2016,8,5,32.9,#
2016,8,6,34.0,#
2016,8,7,34.6,#
2016,8,8,34.3,#
2016,8,9,32.1,#
2016,8,10,28.8,#
2016,8,11,30.7,#
2016,8,12,30.6,#
2016,8,13,30.1,#
2016,8,14,28.8,#
2016,8,15,30.0,#
2016,8,16,27.6,#
2016,8,17,28.6,#
2016,8,18,28.9,#
2016,8,19,29.9,#
2016,8,20,31.3,C
2016,8,21,32.0,C
2016,8,22,31.0,C
2016,8,23,31.3,C
2016,8,24,32.2,#
2016,8,25,32.6,#
2016,8,26,34.5,C
2016,8,27,31.8,#
2016,8,28,31.2,#
2016,8,29,28.6,C
2016,8,30,30.8,C
2016,8,31,32.2,C
2016,9,1,30.7,#
2016,9,2,31.3,#
2016,9,3,30.7,C
2016,9,4,29.2,#
2016,9,5,29.5,#
2016,9,6,29.3,C
2016,9,7,29.7,#
2016,9,8,28.9,#
2016,9,9,29.2,#
2016,9,10,28.4,C
2016,9,11,30.7,C
2016,9,12,31.4,#
2016,9,13,29.6,#
2016,9,14,33.7,#
2016,9,15,32.7,#
2016,9,16,31.9,#
2016,9,17,33.2,#
2016,9,18,32.1,#
2016,9,19,31.8,#
2016,9,20,29.3,#
2016,9,21,30.2,#
2016,9,22,28.5,#
2016,9,23,29.2,#
2016,9,24,29.5,#
2016,9,25,30.3,#
2016,9,26,31.7,#
2016,9,27,35.7,#
2016,9,28,32.8,#
2016,9,29,29.3,#
2016,9,30,28.2,#
2016,10,1,29.4,#
2016,10,2,30.7,#
2016,10,3,29.7,#
2016,10,4,29.3,#
2016,10,5,31.5,#
2016,10,6,32.9,#
2016,10,7,30.6,#
2016,10,8,31.0,#
2016,10,9,29.3,#
2016,10,10,28.6,#
2016,10,11,28.3,#
2016,10,12,26.4,#
2016,10,13,28.2,#
2016,10,14,30.2,#
2016,10,15,30.3,#
2016,10,16,31.6,#
2016,10,17,29.4,#
2016,10,18,26.6,#
2016,10,19,27.1,#
2016,10,20,31.6,#
2016,10,21,28.5,#
2016,10,22,31.3,#
2016,10,23,29.1,C
2016,10,24,29.6,#
2016,10,25,28.9,C
2016,10,26,29.1,#
2016,10,27,31.2,#
2016,10,28,30.7,C
2016,10,29,28.7,C
2016,10,30,25.9,C
2016,10,31,28.3,#
2016,11,1,26.0,#
2016,11,2,25.3,C
2016,11,3,24.6,C
2016,11,4,26.6,C
2016,11,5,26.4,C
2016,11,6,25.9,C
2016,11,7,27.3,C
2016,11,8,28.8,C
2016,11,9,22.8,#
2016,11,10,18.7,C
2016,11,11,22.6,C
2016,11,12,25.8,#
2016,11,13,26.5,#
2016,11,14,28.8,#
2016,11,15,30.5,#
2016,11,16,25.8,#
2016,11,17,27.5,#
2016,11,18,26.3,#
2016,11,19,27.2,#
2016,11,20,27.3,#
2016,11,21,25.4,#
2016,11,22,24.8,#
2016,11,23,22.4,#
2016,11,24,20.5,#
2016,11,25,22.5,#
2016,11,26,21.6,#
2016,11,27,22.2,#
2016,11,28,20.8,#
2016,11,29,21.3,#
2016,11,30,24.3,#
2016,12,1,23.9,#
2016,12,2,23.2,#
2016,12,3,23.2,#
2016,12,4,25.7,#
2016,12,5,26.1,#
2016,12,6,23.9,#
2016,12,7,22.7,#
2016,12,8,22.2,#
2016,12,9,22.5,#
2016,12,10,23.9,#
2016,12,11,21.6,#
2016,12,12,24.2,#
2016,12,13,26.6,C
2016,12,14,25.2,C
2016,12,15,20.0,#
2016,12,16,17.7,#
2016,12,17,19.2,#
2016,12,18,22.4,#
2016,12,19,23.4,#
2016,12,20,23.8,#
2016,12,21,23.1,#
2016,12,22,27.0,#
2016,12,23,22.3,C
2016,12,24,19.7,C
2016,12,25,20.5,#
2016,12,26,25.5,#
2016,12,27,22.1,#
2016,12,28,16.1,C
2016,12,29,19.2,#
2016,12,30,19.3,#
2016,12,31,21.4,#
2017,1,1,21.5,#
2017,1,2,23.0,#
2017,1,3,21.4,#
2017,1,4,22.1,#
2017,1,5,24.5,#
2017,1,6,26.2,#
2017,1,7,23.1,#
2017,1,8,26.4,#
2017,1,9,22.7,#
2017,1,10,20.2,#
2017,1,11,19.3,#
2017,1,12,20.6,#
2017,1,13,16.7,#
2017,1,14,16.5,#
2017,1,15,16.7,#
2017,1,16,17.9,#
2017,1,17,18.9,#
2017,1,18,20.3,#
2017,1,19,23.7,#
2017,1,20,21.9,#
2017,1,21,18.5,#
2017,1,22,20.0,#
2017,1,23,18.4,#
2017,1,24,18.4,#
2017,1,25,19.7,#
2017,1,26,18.5,#
2017,1,27,21.7,#
2017,1,28,18.9,#
2017,1,29,21.3,#
2017,1,30,25.4,#
2017,1,31,17.9,C
2017,2,1,21.3,#
2017,2,2,17.7,#
2017,2,3,19.3,#
2017,2,4,20.3,#
2017,2,5,23.9,#
2017,2,6,19.3,#
2017,2,7,17.7,#
2017,2,8,19.6,#
2017,2,9,17.4,#
2017,2,10,15.0,#
2017,2,11,16.9,#
2017,2,12,18.7,#
2017,2,13,18.0,#
2017,2,14,19.4,#
2017,2,15,19.0,#
2017,2,16,20.6,#
2017,2,17,22.8,#
2017,2,18,23.0,#
2017,2,19,19.2,#
2017,2,20,22.9,#
2017,2,21,21.2,#
2017,2,22,20.6,#
2017,2,23,20.0,#
2017,2,24,15.1,#
2017,2,25,14.3,#
2017,2,26,16.9,#
2017,2,27,18.6,#
2017,2,28,19.3,#
2017,3,1,23.1,#
2017,3,2,24.1,#
2017,3,3,18.6,#
2017,3,4,20.7,#
2017,3,5,22.0,#
2017,3,6,23.4,#
2017,3,7,19.1,#
2017,3,8,17.3,#
2017,3,9,18.4,#
2017,3,10,18.9,#
2017,3,11,18.5,#
2017,3,12,19.8,#
2017,3,13,22.3,#
2017,3,14,21.5,#
2017,3,15,17.9,#
2017,3,16,18.7,#
2017,3,17,19.7,#
2017,3,18,20.2,#
2017,3,19,21.1,#
2017,3,20,23.0,#
2017,3,21,24.4,#
2017,3,22,20.0,C
2017,3,23,22.7,#
2017,3,24,21.6,#
2017,3,25,23.2,#
2017,3,26,17.0,#
2017,3,27,21.1,#
2017,3,28,22.4,#
2017,3,29,23.1,#
2017,3,30,22.5,#
2017,3,31,22.4,#
2017,4,1,22.8,#
2017,4,2,21.8,#
2017,4,3,22.0,C
2017,4,4,23.5,#
2017,4,5,25.2,#
2017,4,6,24.2,#
2017,4,7,26.0,#
2017,4,8,26.2,#
2017,4,9,27.1,#
2017,4,10,28.0,#
2017,4,11,28.7,#
2017,4,12,22.9,#
2017,4,13,21.3,#
2017,4,14,24.3,C
2017,4,15,25.1,#
2017,4,16,28.9,#
2017,4,17,30.8,#
2017,4,18,31.7,#
2017,4,19,30.7,C
2017,4,20,27.0,C
2017,4,21,29.1,C
2017,4,22,24.4,#
2017,4,23,22.0,#
2017,4,24,22.2,#
2017,4,25,23.2,#
2017,4,26,25.6,#
2017,4,27,24.4,C
2017,4,28,23.7,C
2017,4,29,24.4,#
2017,4,30,25.5,C
2017,5,1,26.5,#
2017,5,2,27.6,C
2017,5,3,28.7,#
2017,5,4,26.5,#
2017,5,5,29.5,#
2017,5,6,30.5,#
2017,5,7,26.3,#
2017,5,8,27.1,#
2017,5,9,29.0,#
2017,5,10,29.8,C
2017,5,11,28.1,#
2017,5,12,31.8,C
2017,5,13,27.2,#
2017,5,14,29.1,#
2017,5,15,26.9,#
2017,5,16,26.9,C
2017,5,17,27.3,C
2017,5,18,26.8,#
2017,5,19,25.8,C
2017,5,20,24.7,#
2017,5,21,25.3,C
2017,5,22,25.6,C
2017,5,23,28.1,#
2017,5,24,26.6,#
2017,5,25,28.8,#
2017,5,26,26.6,#
2017,5,27,29.0,#
2017,5,28,28.8,C
2017,5,29,27.7,C
2017,5,30,28.5,C
2017,5,31,32.5,#
2017,6,1,30.3,#
2017,6,2,31.0,#
2017,6,3,32.6,C
2017,6,4,31.8,C
2017,6,5,32.4,C
2017,6,6,31.2,#
2017,6,7,31.2,C
2017,6,8,30.4,#
2017,6,9,29.9,#
2017,6,10,31.4,#
2017,6,11,31.8,#
2017,6,12,30.5,#
2017,6,13,28.9,#
2017,6,14,30.4,#
2017,6,15,31.2,#
2017,6,16,29.9,#
2017,6,17,29.4,#
2017,6,18,28.2,#
2017,6,19,29.2,#
2017,6,20,28.5,C
2017,6,21,29.3,#
2017,6,22,32.4,#
2017,6,23,32.0,#
2017,6,24,31.7,#
2017,6,25,32.1,#
2017,6,26,32.2,#
2017,6,27,32.1,#
2017,6,28,32.9,#
2017,6,29,33.6,#
2017,6,30,31.4,#
2017,7,1,31.9,#
2017,7,2,31.0,#
2017,7,3,30.7,#
2017,7,4,29.4,C
2017,7,5,30.5,#
2017,7,6,29.7,#
2017,7,7,30.8,#
2017,7,8,29.1,C
2017,7,9,32.4,C
2017,7,10,32.4,C
2017,7,11,30.8,#
2017,7,12,31.7,C
2017,7,13,31.5,#
2017,7,14,31.3,C
2017,7,15,31.1,C
2017,7,16,29.4,#
2017,7,17,29.5,#
2017,7,18,29.1,C
2017,7,19,30.8,C
2017,7,20,30.6,C
2017,7,21,31.2,C
2017,7,22,31.9,#
2017,7,23,29.4,C
2017,7,24,30.5,#
2017,7,25,31.6,#
2017,7,26,32.2,#
2017,7,27,31.2,C
2017,7,28,34.3,C
2017,7,29,34.8,#
2017,7,30,35.7,#
2017,7,31,33.0,#
2017,8,1,33.1,C
2017,8,2,32.8,#
2017,8,3,29.3,#
2017,8,4,29.9,#
2017,8,5,31.9,C
2017,8,6,34.4,#
2017,8,7,33.6,#
2017,8,8,32.3,#
2017,8,9,31.1,#
2017,8,10,32.0,#
2017,8,11,32.0,C
2017,8,12,32.7,#
2017,8,13,32.6,#
2017,8,14,32.7,#
2017,8,15,33.2,#
2017,8,16,32.5,C
2017,8,17,33.2,#
2017,8,18,31.5,#
2017,8,19,31.8,C
2017,8,20,35.1,C
2017,8,21,35.2,C
2017,8,22,37.3,#
2017,8,23,30.0,C
2017,8,24,30.3,#
2017,8,25,30.7,#
2017,8,26,32.2,C
2017,8,27,28.2,C
2017,8,28,27.4,C
2017,8,29,32.5,C
2017,8,30,33.3,C
2017,8,31,32.3,#
2017,9,1,33.5,#
2017,9,2,31.1,#
2017,9,3,30.8,C
2017,9,4,28.4,#
2017,9,5,32.1,C
2017,9,6,32.9,C
2017,9,7,30.8,C
2017,9,8,32.3,C
2017,9,9,31.3,C
2017,9,10,32.8,#
2017,9,11,32.9,C
2017,9,12,33.6,#
2017,9,13,32.6,#
2017,9,14,30.9,#
2017,9,15,31.3,C
2017,9,16,33.6,C
2017,9,17,32.7,C
2017,9,18,31.2,C
2017,9,19,30.7,C
2017,9,20,31.3,#
2017,9,21,31.1,#
2017,9,22,30.7,#
2017,9,23,30.4,#
2017,9,24,30.3,C
2017,9,25,30.7,#
2017,9,26,32.2,#
2017,9,27,32.9,#
2017,9,28,32.5,C
2017,9,29,31.6,C
2017,9,30,30.1,C
2017,10,1,30.3,C
2017,10,2,31.7,C
2017,10,3,32.4,C
2017,10,4,30.2,#
2017,10,5,29.9,C
2017,10,6,30.3,C
2017,10,7,30.9,C
2017,10,8,30.9,C
2017,10,9,31.0,#
2017,10,10,31.7,#
2017,10,11,31.5,C
2017,10,12,33.0,C
2017,10,13,30.7,C
2017,10,14,25.9,#
2017,10,15,27.9,#
2017,10,16,28.9,C
2017,10,17,27.9,C
2017,10,18,30.0,#
2017,10,19,28.2,C
2017,10,20,28.8,C
2017,10,21,27.4,C
2017,10,22,27.5,C
2017,10,23,27.1,#
2017,10,24,27.1,C
2017,10,25,25.7,#
2017,10,26,27.1,C
2017,10,27,28.3,C
2017,10,28,28.7,C
2017,10,29,27.6,C
2017,10,30,25.6,#
2017,10,31,25.0,#
2017,11,1,27.0,C
2017,11,2,28.3,C
2017,11,3,28.6,C
2017,11,4,25.7,C
2017,11,5,26.6,C
2017,11,6,26.2,C
2017,11,7,27.0,C
2017,11,8,27.3,#
2017,11,9,26.8,#
2017,11,10,27.4,C
2017,11,11,26.7,#
2017,11,12,23.6,#
