"﻿最高氣溫 (攝氏度) - 清水灣"
"Maximum Temperature (°C) - Clear Water Bay"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2019,3,15,18.4,#
2019,3,16,21.4,#
2019,3,17,20.5,#
2019,3,18,21.3,C
2019,3,19,25.0,#
2019,3,20,22.8,#
2019,3,21,27.6,#
2019,3,22,26.5,#
2019,3,23,21.6,C
2019,3,24,17.6,#
2019,3,25,22.5,#
2019,3,26,23.1,#
2019,3,27,22.8,#
2019,3,28,26.2,#
2019,3,29,27.9,#
2019,3,30,23.8,C
2019,3,31,21.8,#
2019,4,1,20.1,C
2019,4,2,20.7,#
2019,4,3,22.9,#
2019,4,4,21.5,#
2019,4,5,27.5,#
2019,4,6,27.3,#
2019,4,7,28.4,#
2019,4,8,28.2,#
2019,4,9,27.4,C
2019,4,10,28.7,C
2019,4,11,28.1,#
2019,4,12,22.4,C
2019,4,13,21.9,C
2019,4,14,23.0,C
2019,4,15,22.3,C
2019,4,16,21.2,C
2019,4,17,26.4,#
2019,4,18,24.0,#
2019,4,19,26.7,#
2019,4,20,25.8,#
2019,4,21,26.9,C
2019,4,22,29.1,#
2019,4,23,30.3,#
2019,4,24,30.5,#
2019,4,25,31.1,#
2019,4,26,31.1,#
2019,4,27,25.4,#
2019,4,28,24.4,#
2019,4,29,27.5,#
2019,4,30,27.9,#
2019,5,1,26.3,#
2019,5,2,23.0,#
2019,5,3,23.5,#
2019,5,4,23.4,#
2019,5,5,22.0,#
2019,5,6,22.0,#
2019,5,7,20.8,#
2019,5,8,20.6,#
2019,5,9,24.4,#
2019,5,10,25.1,#
2019,5,11,27.4,#
2019,5,12,25.5,#
2019,5,13,24.2,#
2019,5,14,29.3,#
2019,5,15,28.2,#
2019,5,16,31.2,#
2019,5,17,28.4,#
2019,5,18,***,#
2019,5,19,***,#
2019,5,20,31.1,#
2019,5,21,25.5,#
2019,5,22,25.9,#
2019,5,23,25.3,#
2019,5,24,25.3,#
2019,5,25,27.7,#
2019,5,26,27.9,#
2019,5,27,27.4,#
2019,5,28,27.5,#
2019,5,29,25.0,#
2019,5,30,25.1,#
2019,5,31,26.0,#
2019,6,1,29.1,#
2019,6,2,31.1,#
2019,6,3,28.5,#
2019,6,4,29.8,#
2019,6,5,30.9,#
2019,6,6,31.4,#
2019,6,7,31.6,#
2019,6,8,31.5,#
2019,6,9,31.6,#
2019,6,10,30.2,#
2019,6,11,28.7,C
2019,6,12,28.0,C
2019,6,13,28.7,C
2019,6,14,31.3,C
2019,6,15,29.9,C
2019,6,16,28.0,C
2019,6,17,27.9,C
2019,6,18,29.2,C
2019,6,19,31.1,C
2019,6,20,32.3,C
2019,6,21,32.1,C
2019,6,22,32.1,C
2019,6,23,31.9,C
2019,6,24,31.1,C
2019,6,25,29.3,C
2019,6,26,32.0,C
2019,6,27,32.2,C
2019,6,28,32.8,C
2019,6,29,32.7,C
2019,6,30,32.5,C
2019,7,1,30.6,C
2019,7,2,30.1,C
2019,7,3,29.4,C
2019,7,4,30.9,C
2019,7,5,31.3,C
2019,7,6,31.1,C
2019,7,7,31.5,C
2019,7,8,31.6,C
2019,7,9,31.1,C
2019,7,10,30.8,C
2019,7,11,30.1,C
2019,7,12,31.4,C
2019,7,13,31.2,C
2019,7,14,31.3,C
2019,7,15,31.9,C
2019,7,16,32.2,C
2019,7,17,33.0,C
2019,7,18,32.9,C
2019,7,19,31.3,#
2019,7,20,31.2,C
2019,7,21,31.7,C
2019,7,22,30.4,C
2019,7,23,30.7,C
2019,7,24,30.5,C
2019,7,25,32.0,#
2019,7,26,32.3,C
2019,7,27,32.7,C
2019,7,28,32.2,C
2019,7,29,28.7,C
2019,7,30,29.1,C
2019,7,31,27.5,C
2019,8,1,27.7,#
2019,8,2,27.6,C
2019,8,3,26.9,C
2019,8,4,28.1,C
2019,8,5,31.1,C
2019,8,6,32.3,C
2019,8,7,31.5,#
2019,8,8,34.4,C
2019,8,9,35.4,C
2019,8,10,33.0,C
2019,8,11,32.2,C
2019,8,12,32.5,C
2019,8,13,32.9,C
2019,8,14,32.2,C
2019,8,15,32.4,C
2019,8,16,31.2,C
2019,8,17,29.6,C
2019,8,18,31.5,C
2019,8,19,30.6,C
2019,8,20,30.3,C
2019,8,21,31.1,C
2019,8,22,32.1,C
2019,8,23,32.1,C
2019,8,24,35.3,C
2019,8,25,32.7,C
2019,8,26,28.6,C
2019,8,27,32.3,C
2019,8,28,33.3,C
2019,8,29,29.6,C
2019,8,30,28.4,C
2019,8,31,29.3,C
2019,9,1,30.0,C
2019,9,2,28.2,C
2019,9,3,29.2,C
2019,9,4,28.1,C
2019,9,5,28.5,C
2019,9,6,29.9,#
2019,9,7,33.1,C
2019,9,8,32.9,C
2019,9,9,32.1,C
2019,9,10,32.5,C
2019,9,11,32.0,C
2019,9,12,32.0,C
2019,9,13,31.7,C
2019,9,14,32.0,C
2019,9,15,30.7,C
2019,9,16,31.0,#
2019,9,17,30.9,C
2019,9,18,30.8,C
2019,9,19,30.4,C
2019,9,20,31.1,#
2019,9,21,31.0,C
2019,9,22,29.6,C
2019,9,23,28.6,C
2019,9,24,28.4,C
2019,9,25,29.1,C
2019,9,26,28.9,C
2019,9,27,29.8,C
2019,9,28,30.8,#
2019,9,29,31.4,#
2019,9,30,33.1,#
2019,10,1,34.3,C
2019,10,2,32.5,C
2019,10,3,31.2,C
2019,10,4,31.6,C
2019,10,5,32.2,C
2019,10,6,28.2,C
2019,10,7,28.0,C
2019,10,8,29.0,C
2019,10,9,28.5,C
2019,10,10,29.2,#
2019,10,11,30.9,#
2019,10,12,31.7,C
2019,10,13,28.3,C
2019,10,14,27.1,C
2019,10,15,26.8,#
2019,10,16,25.9,#
2019,10,17,27.8,#
2019,10,18,27.7,C
2019,10,19,27.2,C
2019,10,20,26.5,C
2019,10,21,26.5,C
2019,10,22,26.6,C
2019,10,23,26.2,C
2019,10,24,26.7,C
2019,10,25,26.6,C
2019,10,26,26.5,C
2019,10,27,26.2,#
2019,10,28,27.8,C
2019,10,29,23.8,C
2019,10,30,25.0,C
2019,10,31,25.6,C
2019,11,1,26.7,C
2019,11,2,25.6,C
2019,11,3,26.3,C
2019,11,4,26.5,C
2019,11,5,25.3,C
2019,11,6,24.1,C
2019,11,7,25.1,C
2019,11,8,24.9,C
2019,11,9,23.9,C
2019,11,10,24.3,C
2019,11,11,25.2,C
2019,11,12,23.5,C
2019,11,13,24.9,C
2019,11,14,24.2,#
2019,11,15,24.2,C
2019,11,16,23.8,C
2019,11,17,24.8,C
2019,11,18,28.6,C
2019,11,19,21.8,C
2019,11,20,22.3,C
2019,11,21,24.4,C
2019,11,22,26.0,C
2019,11,23,25.9,C
2019,11,24,25.4,C
2019,11,25,24.4,C
2019,11,26,22.3,C
2019,11,27,22.7,C
2019,11,28,21.6,C
2019,11,29,20.3,C
2019,11,30,22.1,C
2019,12,1,25.6,C
2019,12,2,18.5,#
2019,12,3,17.6,#
2019,12,4,19.6,#
2019,12,5,17.9,C
2019,12,6,18.5,C
2019,12,7,18.3,C
2019,12,8,17.9,C
2019,12,9,19.1,C
2019,12,10,20.5,C
2019,12,11,22.8,C
2019,12,12,20.1,C
2019,12,13,19.9,C
2019,12,14,21.0,C
2019,12,15,19.0,C
2019,12,16,21.9,C
2019,12,17,25.7,C
2019,12,18,26.3,C
2019,12,19,20.9,C
2019,12,20,19.8,C
2019,12,21,19.6,C
2019,12,22,22.8,C
2019,12,23,20.9,C
2019,12,24,21.3,C
2019,12,25,20.9,C
2019,12,26,25.2,C
2019,12,27,19.5,#
2019,12,28,18.2,C
2019,12,29,18.4,C
2019,12,30,21.3,C
2019,12,31,19.3,C
2020,1,1,17.9,C
2020,1,2,19.9,C
2020,1,3,20.2,C
2020,1,4,20.4,C
2020,1,5,20.3,C
2020,1,6,21.4,C
2020,1,7,24.1,C
2020,1,8,25.5,C
2020,1,9,19.1,C
2020,1,10,20.1,C
2020,1,11,22.5,C
2020,1,12,19.3,C
2020,1,13,18.2,C
2020,1,14,19.6,C
2020,1,15,19.5,C
2020,1,16,19.8,#
2020,1,17,19.0,#
2020,1,18,18.4,C
2020,1,19,20.0,C
2020,1,20,18.5,C
2020,1,21,18.9,C
2020,1,22,22.3,C
2020,1,23,23.1,C
2020,1,24,20.4,C
2020,1,25,20.3,C
2020,1,26,19.2,C
2020,1,27,15.2,C
2020,1,28,15.1,C
2020,1,29,15.7,C
2020,1,30,16.8,C
2020,1,31,16.9,C
2020,2,1,17.3,C
2020,2,2,17.6,C
2020,2,3,19.1,C
2020,2,4,17.9,C
2020,2,5,17.7,C
2020,2,6,17.1,C
2020,2,7,19.1,C
2020,2,8,18.2,C
2020,2,9,18.1,C
2020,2,10,17.2,C
2020,2,11,17.9,C
2020,2,12,22.0,C
2020,2,13,20.1,C
2020,2,14,20.0,C
2020,2,15,21.4,C
2020,2,16,21.2,C
2020,2,17,15.5,C
2020,2,18,15.8,C
2020,2,19,17.5,C
2020,2,20,19.8,C
2020,2,21,19.8,C
2020,2,22,23.2,C
2020,2,23,21.0,#
2020,2,24,19.5,C
2020,2,25,25.0,C
2020,2,26,26.3,#
2020,2,27,21.5,#
2020,2,28,21.6,#
2020,2,29,25.5,#
2020,3,1,26.1,#
2020,3,2,21.8,C
2020,3,3,19.2,C
2020,3,4,20.6,C
2020,3,5,17.7,C
2020,3,6,18.5,C
2020,3,7,21.7,C
2020,3,8,22.1,C
2020,3,9,24.0,C
2020,3,10,25.4,C
2020,3,11,18.8,C
2020,3,12,18.7,C
2020,3,13,21.1,C
2020,3,14,23.2,C
2020,3,15,22.0,C
2020,3,16,20.6,C
2020,3,17,19.8,C
2020,3,18,20.6,C
2020,3,19,22.8,C
2020,3,20,21.5,C
2020,3,21,20.7,C
2020,3,22,25.4,C
2020,3,23,28.4,C
2020,3,24,22.6,C
2020,3,25,22.7,C
2020,3,26,24.2,#
2020,3,27,26.3,#
2020,3,28,25.9,C
2020,3,29,20.4,C
2020,3,30,20.4,C
2020,3,31,20.4,#
2020,4,1,19.8,C
2020,4,2,20.2,C
2020,4,3,20.5,C
2020,4,4,21.6,#
2020,4,5,19.4,C
2020,4,6,17.7,C
2020,4,7,20.6,#
2020,4,8,21.6,C
2020,4,9,24.0,#
2020,4,10,21.7,C
2020,4,11,23.4,C
2020,4,12,22.2,#
2020,4,13,22.9,#
2020,4,14,21.5,#
2020,4,15,26.3,C
2020,4,16,27.3,#
2020,4,17,26.2,C
2020,4,18,26.3,#
2020,4,19,28.9,#
2020,4,20,29.0,C
2020,4,21,27.4,C
2020,4,22,24.2,C
2020,4,23,20.7,C
2020,4,24,20.9,C
2020,4,25,22.4,C
2020,4,26,26.8,C
2020,4,27,25.5,C
2020,4,28,26.1,C
2020,4,29,23.9,C
2020,4,30,26.5,C
2020,5,1,29.0,C
2020,5,2,29.3,#
2020,5,3,30.7,#
2020,5,4,30.9,#
2020,5,5,30.0,#
2020,5,6,30.6,C
2020,5,7,30.0,C
2020,5,8,30.8,C
2020,5,9,30.4,C
2020,5,10,31.3,C
2020,5,11,30.0,C
2020,5,12,29.5,C
2020,5,13,26.6,C
2020,5,14,28.1,C
2020,5,15,31.7,#
2020,5,16,31.6,C
2020,5,17,30.9,#
2020,5,18,27.7,#
2020,5,19,28.7,C
2020,5,20,26.9,C
2020,5,21,28.8,C
2020,5,22,29.0,#
2020,5,23,25.5,C
2020,5,24,27.7,C
2020,5,25,26.6,C
2020,5,26,29.5,#
2020,5,27,30.3,C
2020,5,28,27.0,#
2020,5,29,29.2,C
2020,5,30,27.4,C
2020,5,31,30.9,#
2020,6,1,31.7,#
2020,6,2,30.8,C
2020,6,3,31.6,C
2020,6,4,31.8,C
2020,6,5,31.5,#
2020,6,6,29.0,#
2020,6,7,28.9,C
2020,6,8,28.9,C
2020,6,9,30.9,C
2020,6,10,31.5,#
2020,6,11,31.5,#
2020,6,12,32.3,#
2020,6,13,30.7,#
2020,6,14,29.3,C
2020,6,15,30.4,C
2020,6,16,30.6,C
2020,6,17,31.2,#
2020,6,18,31.4,#
2020,6,19,31.8,C
2020,6,20,31.7,C
2020,6,21,31.9,C
2020,6,22,32.0,#
2020,6,23,31.8,C
2020,6,24,31.7,C
2020,6,25,31.8,C
2020,6,26,31.3,C
2020,6,27,32.0,C
2020,6,28,32.0,C
2020,6,29,31.3,#
2020,6,30,32.2,C
2020,7,1,32.1,C
2020,7,2,31.1,C
2020,7,3,31.2,C
2020,7,4,31.0,#
2020,7,5,31.7,C
2020,7,6,31.7,C
2020,7,7,31.9,#
2020,7,8,31.1,C
2020,7,9,30.8,C
2020,7,10,31.2,C
2020,7,11,32.1,C
2020,7,12,32.3,C
2020,7,13,32.2,C
2020,7,14,33.0,C
2020,7,15,33.0,C
2020,7,16,31.9,C
2020,7,17,32.0,C
2020,7,18,32.3,C
2020,7,19,32.0,C
2020,7,20,31.8,C
2020,7,21,32.1,C
2020,7,22,31.1,C
2020,7,23,32.6,#
2020,7,24,32.4,#
2020,7,25,32.5,C
2020,7,26,33.1,C
2020,7,27,32.8,C
2020,7,28,32.4,C
2020,7,29,33.6,C
2020,7,30,32.3,#
2020,7,31,28.9,#
2020,8,1,29.7,C
2020,8,2,28.7,C
2020,8,3,27.9,C
2020,8,4,30.6,C
2020,8,5,30.9,C
2020,8,6,31.0,#
2020,8,7,31.5,#
2020,8,8,32.1,C
2020,8,9,32.5,C
2020,8,10,32.3,#
2020,8,11,31.2,#
2020,8,12,29.5,C
2020,8,13,31.7,#
2020,8,14,32.2,#
2020,8,15,31.8,C
2020,8,16,32.0,C
2020,8,17,30.0,#
2020,8,18,29.3,#
2020,8,19,27.8,#
2020,8,20,30.3,C
2020,8,21,31.8,#
2020,8,22,32.0,C
2020,8,23,32.0,#
2020,8,24,33.5,C
2020,8,25,33.4,#
2020,8,26,31.8,#
2020,8,27,30.6,#
2020,8,28,31.9,C
2020,8,29,32.0,C
2020,8,30,32.3,C
2020,8,31,32.2,C
2020,9,1,33.2,#
2020,9,2,34.0,#
2020,9,3,33.3,#
2020,9,4,32.6,#
2020,9,5,30.3,#
2020,9,6,31.0,C
2020,9,7,31.5,C
2020,9,8,28.5,#
2020,9,9,30.7,#
2020,9,10,32.1,C
2020,9,11,32.1,#
2020,9,12,33.0,C
2020,9,13,31.0,C
2020,9,14,29.1,C
2020,9,15,28.8,C
2020,9,16,30.7,C
2020,9,17,30.1,C
2020,9,18,30.1,C
2020,9,19,31.0,C
2020,9,20,32.0,#
2020,9,21,29.4,C
2020,9,22,29.8,C
2020,9,23,31.6,#
2020,9,24,31.4,C
2020,9,25,29.5,C
2020,9,26,28.3,C
2020,9,27,27.8,C
2020,9,28,27.1,C
2020,9,29,27.8,#
2020,9,30,30.5,C
2020,10,1,27.5,#
2020,10,2,27.6,C
2020,10,3,28.7,C
2020,10,4,30.4,C
2020,10,5,28.5,C
2020,10,6,27.0,C
2020,10,7,25.5,C
2020,10,8,26.1,C
2020,10,9,27.5,C
2020,10,10,27.6,#
2020,10,11,27.8,C
2020,10,12,28.4,C
2020,10,13,25.8,#
2020,10,14,25.9,C
2020,10,15,26.4,C
2020,10,16,27.6,C
2020,10,17,27.1,C
2020,10,18,25.8,C
2020,10,19,26.1,C
2020,10,20,26.8,C
2020,10,21,26.2,#
2020,10,22,26.3,C
2020,10,23,24.5,C
2020,10,24,24.1,C
2020,10,25,24.6,#
2020,10,26,25.1,C
2020,10,27,25.7,C
2020,10,28,25.3,C
2020,10,29,24.8,C
2020,10,30,25.7,C
2020,10,31,23.8,C
2020,11,1,25.6,#
2020,11,2,28.1,#
2020,11,3,25.4,#
2020,11,4,24.2,C
2020,11,5,23.2,#
2020,11,6,28.6,C
2020,11,7,30.2,C
2020,11,8,26.2,C
2020,11,9,24.6,C
2020,11,10,23.2,C
2020,11,11,23.3,C
2020,11,12,24.4,#
2020,11,13,23.9,#
2020,11,14,24.0,C
2020,11,15,23.6,C
2020,11,16,25.4,#
2020,11,17,24.7,C
2020,11,18,25.9,C
2020,11,19,26.8,C
2020,11,20,27.9,C
2020,11,21,23.6,C
2020,11,22,26.6,C
2020,11,23,22.9,#
2020,11,24,24.8,C
2020,11,25,24.4,#
2020,11,26,25.9,#
2020,11,27,24.7,C
2020,11,28,21.9,C
2020,11,29,21.7,C
2020,11,30,21.1,C
2020,12,1,21.4,#
2020,12,2,21.8,#
2020,12,3,19.4,#
2020,12,4,18.1,#
2020,12,5,18.9,#
2020,12,6,20.2,#
2020,12,7,23.1,C
2020,12,8,20.9,#
2020,12,9,20.4,#
2020,12,10,23.1,C
2020,12,11,22.8,#
2020,12,12,20.7,#
2020,12,13,20.4,#
2020,12,14,21.3,C
2020,12,15,15.6,C
2020,12,16,15.3,#
2020,12,17,16.4,#
2020,12,18,18.6,C
2020,12,19,16.9,#
2020,12,20,17.2,#
2020,12,21,18.8,#
2020,12,22,18.6,#
2020,12,23,18.9,#
2020,12,24,23.6,#
2020,12,25,19.1,C
2020,12,26,19.6,#
2020,12,27,24.9,#
2020,12,28,22.7,C
2020,12,29,23.3,#
2020,12,30,21.3,C
2020,12,31,12.3,C
2021,1,1,14.0,#
2021,1,2,15.8,C
2021,1,3,18.4,#
2021,1,4,19.7,#
2021,1,5,21.5,C
2021,1,6,17.7,C
2021,1,7,17.6,C
2021,1,8,9.4,#
2021,1,9,12.9,#
2021,1,10,13.8,C
2021,1,11,11.5,C
2021,1,12,15.3,#
2021,1,13,16.8,#
2021,1,14,18.1,C
2021,1,15,19.3,C
2021,1,16,20.1,C
2021,1,17,18.5,#
2021,1,18,17.5,C
2021,1,19,16.0,#
2021,1,20,18.9,#
2021,1,21,21.3,C
2021,1,22,26.8,C
2021,1,23,24.0,#
2021,1,24,18.2,#
2021,1,25,20.1,C
2021,1,26,21.5,C
2021,1,27,20.0,#
2021,1,28,22.7,#
2021,1,29,17.2,#
2021,1,30,17.4,#
2021,1,31,19.4,#
2021,2,1,23.8,C
2021,2,2,23.8,#
2021,2,3,19.3,C
2021,2,4,21.2,C
2021,2,5,20.6,#
2021,2,6,23.8,C
2021,2,7,21.2,C
2021,2,8,21.4,C
2021,2,9,18.5,#
2021,2,10,17.3,#
2021,2,11,20.7,#
2021,2,12,23.5,#
2021,2,13,21.9,C
2021,2,14,23.6,C
2021,2,15,24.6,C
2021,2,16,20.9,C
2021,2,17,22.8,C
2021,2,18,19.1,#
2021,2,19,19.5,#
2021,2,20,22.1,C
2021,2,21,23.5,C
2021,2,22,25.4,C
2021,2,23,25.2,C
2021,2,24,20.1,C
2021,2,25,20.7,C
2021,2,26,24.2,C
2021,2,27,20.5,C
2021,2,28,20.2,C
2021,3,1,22.9,C
2021,3,2,23.7,C
2021,3,3,18.6,C
2021,3,4,18.7,C
2021,3,5,19.9,C
2021,3,6,19.9,C
2021,3,7,19.5,C
2021,3,8,20.4,C
2021,3,9,20.5,C
2021,3,10,19.5,C
2021,3,11,21.2,C
2021,3,12,25.4,C
2021,3,13,22.4,C
2021,3,14,21.2,C
2021,3,15,22.9,C
2021,3,16,26.0,C
2021,3,17,27.0,C
2021,3,18,22.7,C
2021,3,19,25.7,C
2021,3,20,27.5,C
2021,3,21,22.5,C
2021,3,22,18.7,C
2021,3,23,19.1,C
2021,3,24,24.1,C
2021,3,25,22.7,C
2021,3,26,22.0,C
2021,3,27,25.9,C
2021,3,28,28.9,C
2021,3,29,28.1,C
2021,3,30,28.9,C
2021,3,31,29.0,C
2021,4,1,29.1,C
2021,4,2,29.7,C
2021,4,3,30.1,C
2021,4,4,25.4,C
2021,4,5,22.6,C
2021,4,6,25.5,C
2021,4,7,23.3,C
2021,4,8,22.9,C
2021,4,9,22.2,C
2021,4,10,23.1,C
2021,4,11,23.4,C
2021,4,12,27.0,C
2021,4,13,29.9,C
2021,4,14,25.4,C
2021,4,15,22.6,C
2021,4,16,23.4,C
2021,4,17,23.1,C
2021,4,18,24.5,C
2021,4,19,23.1,C
2021,4,20,24.5,C
2021,4,21,27.6,#
2021,4,22,29.2,C
2021,4,23,31.6,C
2021,4,24,24.9,#
2021,4,25,24.6,C
2021,4,26,23.4,#
2021,4,27,22.6,C
2021,4,28,25.8,#
2021,4,29,27.1,C
2021,4,30,29.3,C
2021,5,1,30.0,C
2021,5,2,30.3,C
2021,5,3,24.1,C
2021,5,4,30.4,C
2021,5,5,30.7,C
2021,5,6,25.6,#
2021,5,7,30.2,#
2021,5,8,30.4,C
2021,5,9,30.1,C
2021,5,10,30.8,C
2021,5,11,31.5,C
2021,5,12,31.3,#
2021,5,13,31.5,C
2021,5,14,31.1,C
2021,5,15,32.3,C
2021,5,16,32.6,C
2021,5,17,32.8,#
2021,5,18,32.6,#
2021,5,19,32.1,#
2021,5,20,32.8,#
2021,5,21,32.8,#
2021,5,22,32.6,C
2021,5,23,33.8,#
2021,5,24,33.7,#
2021,5,25,34.4,C
2021,5,26,32.6,C
2021,5,27,32.5,C
2021,5,28,32.1,C
2021,5,29,31.9,#
2021,5,30,31.7,C
2021,5,31,30.4,#
2021,6,1,29.6,#
2021,6,2,30.7,C
2021,6,3,32.0,C
2021,6,4,30.4,#
2021,6,5,30.2,#
2021,6,6,31.2,#
2021,6,7,29.1,C
2021,6,8,30.4,#
2021,6,9,30.7,#
2021,6,10,30.1,C
2021,6,11,29.9,#
2021,6,12,29.3,C
2021,6,13,30.7,C
2021,6,14,30.8,#
2021,6,15,31.4,C
2021,6,16,31.9,C
2021,6,17,31.9,#
2021,6,18,31.8,C
2021,6,19,31.9,C
2021,6,20,31.8,C
2021,6,21,31.3,#
2021,6,22,29.8,C
2021,6,23,28.8,C
2021,6,24,26.5,#
2021,6,25,27.8,#
2021,6,26,30.0,#
2021,6,27,28.7,#
2021,6,28,***,#
2021,6,29,29.4,#
2021,6,30,31.4,#
2021,7,1,31.3,C
2021,7,2,31.2,C
2021,7,3,31.6,C
2021,7,4,32.7,C
2021,7,5,30.3,C
2021,7,6,33.2,C
2021,7,7,30.7,C
2021,7,8,32.5,C
2021,7,9,32.7,C
2021,7,10,32.4,C
2021,7,11,33.0,C
2021,7,12,32.6,C
2021,7,13,31.7,C
2021,7,14,33.3,C
2021,7,15,33.7,C
2021,7,16,30.5,C
2021,7,17,28.4,C
2021,7,18,27.6,C
2021,7,19,28.2,C
2021,7,20,27.2,C
2021,7,21,27.5,C
2021,7,22,31.6,C
2021,7,23,33.5,C
2021,7,24,32.9,C
2021,7,25,32.5,C
2021,7,26,33.1,C
2021,7,27,33.9,C
2021,7,28,32.7,C
2021,7,29,31.3,C
2021,7,30,30.2,C
2021,7,31,31.3,C
2021,8,1,31.2,C
2021,8,2,31.5,#
2021,8,3,29.5,C
2021,8,4,32.0,#
2021,8,5,29.3,C
2021,8,6,30.6,C
2021,8,7,31.5,C
2021,8,8,31.0,C
2021,8,9,31.1,C
2021,8,10,30.7,C
2021,8,11,31.1,C
2021,8,12,32.1,C
2021,8,13,31.2,C
2021,8,14,28.3,C
2021,8,15,29.8,C
2021,8,16,30.8,C
2021,8,17,31.9,C
2021,8,18,31.6,C
2021,8,19,32.4,C
2021,8,20,31.6,C
2021,8,21,31.6,C
2021,8,22,32.2,#
2021,8,23,32.0,#
2021,8,24,31.5,C
2021,8,25,32.1,C
2021,8,26,32.3,C
2021,8,27,27.7,C
2021,8,28,29.3,#
2021,8,29,28.3,C
2021,8,30,30.2,C
2021,8,31,28.7,C
2021,9,1,29.9,C
2021,9,2,30.9,#
2021,9,3,32.1,C
2021,9,4,31.3,C
2021,9,5,31.9,C
2021,9,6,32.8,C
2021,9,7,30.7,C
2021,9,8,31.9,C
2021,9,9,32.4,C
2021,9,10,30.2,C
2021,9,11,34.1,C
2021,9,12,34.6,C
2021,9,13,33.2,C
2021,9,14,33.7,#
2021,9,15,32.9,C
2021,9,16,33.7,C
2021,9,17,32.3,#
2021,9,18,30.2,C
2021,9,19,30.5,C
2021,9,20,31.2,C
2021,9,21,32.7,C
2021,9,22,32.2,C
2021,9,23,30.1,C
2021,9,24,30.4,C
2021,9,25,29.8,C
2021,9,26,30.1,C
2021,9,27,30.7,C
2021,9,28,32.0,C
2021,9,29,31.8,C
2021,9,30,32.8,C
2021,10,1,32.1,C
2021,10,2,32.2,C
2021,10,3,28.7,C
2021,10,4,29.8,#
2021,10,5,30.0,C
2021,10,6,29.8,#
2021,10,7,29.7,#
2021,10,8,27.1,C
2021,10,9,28.0,#
2021,10,10,27.8,C
2021,10,11,31.5,C
2021,10,12,25.7,C
2021,10,13,27.6,#
2021,10,14,28.6,C
2021,10,15,26.9,C
2021,10,16,28.6,C
2021,10,17,25.3,C
2021,10,18,25.4,C
2021,10,19,27.4,C
2021,10,20,28.3,C
2021,10,21,29.8,C
2021,10,22,19.5,C
2021,10,23,22.1,C
2021,10,24,24.2,#
2021,10,25,25.2,C
2021,10,26,26.5,C
2021,10,27,26.6,C
2021,10,28,26.5,C
2021,10,29,26.0,C
