平均相對濕度(百分比) - 京士柏
Mean Relative Humidity (%) - King's Park
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,4,9,77,C
2024,4,10,66,C
2024,4,11,78,C
2024,4,12,78,C
2024,4,13,77,C
2024,4,14,78,C
2024,4,15,79,C
2024,4,16,77,C
2024,4,17,77,C
2024,4,18,80,C
2024,4,19,82,C
2024,4,20,82,C
2024,4,21,91,C
2024,4,22,89,C
2024,4,23,92,C
2024,4,24,89,C
2024,4,25,87,C
2024,4,26,91,C
2024,4,27,87,C
2024,4,28,92,C
2024,4,29,86,C
2024,4,30,81,C
2024,5,1,93,C
2024,5,2,88,C
2024,5,3,88,C
2024,5,4,95,C
2024,5,5,86,C
2024,5,6,82,C
2024,5,7,80,C
2024,5,8,76,C
2024,5,9,66,C
2024,5,10,72,C
2024,5,11,81,C
2024,5,12,85,C
2024,5,13,80,C
2024,5,14,64,C
2024,5,15,60,C
2024,5,16,57,C
2024,5,17,70,C
2024,5,18,70,C
2024,5,19,83,C
2024,5,20,93,C
2024,5,21,96,C
2024,5,22,91,C
2024,5,23,91,C
2024,5,24,93,C
2024,5,25,91,C
2024,5,26,87,C
2024,5,27,85,C
2024,5,28,84,C
2024,5,29,69,C
2024,5,30,87,C
2024,5,31,93,C
2024,6,1,90,C
2024,6,2,85,C
2024,6,3,92,C
2024,6,4,86,C
2024,6,5,92,C
2024,6,6,89,C
2024,6,7,92,C
2024,6,8,91,C
2024,6,9,94,C
2024,6,10,86,C
2024,6,11,85,C
2024,6,12,86,C
2024,6,13,86,C
2024,6,14,85,C
2024,6,15,89,C
2024,6,16,87,C
2024,6,17,81,C
2024,6,18,83,C
2024,6,19,82,C
2024,6,20,83,C
2024,6,21,77,C
2024,6,22,78,C
2024,6,23,80,C
2024,6,24,80,C
2024,6,25,81,C
2024,6,26,80,C
2024,6,27,80,C
2024,6,28,78,C
2024,6,29,84,C
2024,6,30,81,C
2024,7,1,80,C
2024,7,2,80,C
2024,7,3,78,C
2024,7,4,79,C
2024,7,5,76,C
2024,7,6,78,C
2024,7,7,76,C
2024,7,8,75,C
2024,7,9,75,C
2024,7,10,77,C
2024,7,11,80,C
2024,7,12,84,C
2024,7,13,78,C
2024,7,14,82,C
2024,7,15,85,C
2024,7,16,85,C
2024,7,17,82,C
2024,7,18,86,C
2024,7,19,88,C
2024,7,20,83,C
2024,7,21,83,C
2024,7,22,81,C
2024,7,23,78,C
2024,7,24,81,C
2024,7,25,79,C
2024,7,26,88,C
2024,7,27,90,C
2024,7,28,95,C
2024,7,29,90,C
2024,7,30,89,C
2024,7,31,89,C
2024,8,1,80,C
2024,8,2,81,C
2024,8,3,77,C
2024,8,4,77,C
2024,8,5,77,C
2024,8,6,78,C
2024,8,7,80,C
2024,8,8,78,C
2024,8,9,78,C
2024,8,10,81,C
2024,8,11,83,C
2024,8,12,86,C
2024,8,13,82,C
2024,8,14,83,C
2024,8,15,89,C
2024,8,16,85,C
2024,8,17,93,C
2024,8,18,89,C
2024,8,19,91,C
2024,8,20,92,C
2024,8,21,89,C
2024,8,22,84,C
2024,8,23,83,C
2024,8,24,79,C
2024,8,25,76,C
2024,8,26,76,C
2024,8,27,77,C
2024,8,28,76,C
2024,8,29,78,C
2024,8,30,82,C
2024,8,31,84,C
2024,9,1,81,C
2024,9,2,79,C
2024,9,3,78,C
2024,9,4,74,C
2024,9,5,70,C
2024,9,6,91,C
2024,9,7,89,C
2024,9,8,91,C
2024,9,9,86,C
2024,9,10,77,C
2024,9,11,76,C
2024,9,12,77,C
2024,9,13,73,C
2024,9,14,76,C
2024,9,15,76,C
2024,9,16,78,C
2024,9,17,73,C
2024,9,18,72,C
2024,9,19,75,C
2024,9,20,79,C
2024,9,21,90,C
2024,9,22,85,C
2024,9,23,88,C
2024,9,24,91,C
2024,9,25,83,C
2024,9,26,79,C
2024,9,27,77,C
2024,9,28,82,C
2024,9,29,76,C
2024,9,30,69,C
2024,10,1,55,C
2024,10,2,52,C
2024,10,3,45,C
2024,10,4,46,C
2024,10,5,60,C
2024,10,6,69,C
2024,10,7,64,C
2024,10,8,61,C
2024,10,9,67,C
2024,10,10,67,C
2024,10,11,81,C
2024,10,12,68,C
2024,10,13,75,C
2024,10,14,76,C
2024,10,15,77,C
2024,10,16,76,C
2024,10,17,78,C
2024,10,18,79,C
2024,10,19,75,C
2024,10,20,77,C
2024,10,21,77,C
2024,10,22,63,C
2024,10,23,55,C
2024,10,24,38,C
2024,10,25,43,C
2024,10,26,65,C
2024,10,27,73,C
2024,10,28,66,C
2024,10,29,68,C
2024,10,30,61,C
2024,10,31,49,C
2024,11,1,55,C
2024,11,2,64,C
2024,11,3,74,C
2024,11,4,77,C
2024,11,5,66,C
2024,11,6,62,C
2024,11,7,52,C
2024,11,8,42,C
2024,11,9,65,C
2024,11,10,80,C
2024,11,11,77,C
2024,11,12,75,C
2024,11,13,80,C
2024,11,14,90,C
2024,11,15,96,C
2024,11,16,88,C
2024,11,17,89,C
2024,11,18,71,C
2024,11,19,81,C
2024,11,20,92,C
2024,11,21,83,C
2024,11,22,71,C
2024,11,23,69,C
2024,11,24,73,C
2024,11,25,78,C
2024,11,26,58,C
2024,11,27,38,C
2024,11,28,29,C
2024,11,29,26,#
2024,11,30,50,C
2024,12,1,66,C
2024,12,2,65,C
2024,12,3,73,C
2024,12,4,72,C
2024,12,5,77,C
2024,12,6,70,C
2024,12,7,65,C
2024,12,8,63,C
2024,12,9,69,C
2024,12,10,73,C
2024,12,11,70,C
2024,12,12,63,C
2024,12,13,56,C
2024,12,14,44,C
2024,12,15,33,C
2024,12,16,37,C
2024,12,17,55,C
2024,12,18,38,C
2024,12,19,32,C
2024,12,20,38,C
2024,12,21,34,C
2024,12,22,42,C
2024,12,23,53,C
2024,12,24,51,C
2024,12,25,69,C
2024,12,26,73,C
2024,12,27,76,C
2024,12,28,37,C
2024,12,29,54,C
2024,12,30,64,C
2024,12,31,50,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
