平均相對濕度(百分比) - 大埔(元洲仔公園)
Mean Relative Humidity (%) - Tai Po(Yuen Chau Tsai Park)
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,4,14,81,C
2024,4,15,83,C
2024,4,16,79,C
2024,4,17,80,C
2024,4,18,89,C
2024,4,19,85,C
2024,4,20,85,C
2024,4,21,95,C
2024,4,22,96,C
2024,4,23,97,C
2024,4,24,93,C
2024,4,25,92,C
2024,4,26,96,C
2024,4,27,89,C
2024,4,28,95,C
2024,4,29,86,C
2024,4,30,84,C
2024,5,1,97,C
2024,5,2,94,C
2024,5,3,91,C
2024,5,4,98,C
2024,5,5,91,C
2024,5,6,89,C
2024,5,7,87,C
2024,5,8,83,C
2024,5,9,69,C
2024,5,10,76,C
2024,5,11,84,C
2024,5,12,92,C
2024,5,13,87,C
2024,5,14,69,C
2024,5,15,68,C
2024,5,16,68,C
2024,5,17,73,C
2024,5,18,75,C
2024,5,19,85,C
2024,5,20,96,C
2024,5,21,99,C
2024,5,22,95,C
2024,5,23,96,C
2024,5,24,97,C
2024,5,25,96,C
2024,5,26,92,C
2024,5,27,88,C
2024,5,28,86,C
2024,5,29,72,C
2024,5,30,92,C
2024,5,31,96,C
2024,6,1,94,C
2024,6,2,84,C
2024,6,3,95,C
2024,6,4,89,C
2024,6,5,93,C
2024,6,6,93,C
2024,6,7,96,C
2024,6,8,94,C
2024,6,9,97,C
2024,6,10,89,C
2024,6,11,93,C
2024,6,12,86,C
2024,6,13,84,C
2024,6,14,90,C
2024,6,15,94,C
2024,6,16,94,C
2024,6,17,81,C
2024,6,18,82,C
2024,6,19,85,C
2024,6,20,87,C
2024,6,21,81,C
2024,6,22,81,C
2024,6,23,85,C
2024,6,24,84,C
2024,6,25,87,C
2024,6,26,87,C
2024,6,27,84,C
2024,6,28,79,C
2024,6,29,88,C
2024,6,30,84,C
2024,7,1,80,C
2024,7,2,81,C
2024,7,3,81,C
2024,7,4,84,C
2024,7,5,80,C
2024,7,6,83,C
2024,7,7,80,C
2024,7,8,74,C
2024,7,9,74,C
2024,7,10,74,C
2024,7,11,77,C
2024,7,12,85,C
2024,7,13,81,C
2024,7,14,84,C
2024,7,15,86,C
2024,7,16,90,C
2024,7,17,87,C
2024,7,18,92,C
2024,7,19,95,C
2024,7,20,89,C
2024,7,21,86,C
2024,7,22,83,C
2024,7,23,78,C
2024,7,24,78,C
2024,7,25,72,C
2024,7,26,93,C
2024,7,27,94,C
2024,7,28,98,C
2024,7,29,95,C
2024,7,30,92,C
2024,7,31,94,C
2024,8,1,83,C
2024,8,2,81,C
2024,8,3,77,C
2024,8,4,74,C
2024,8,5,76,C
2024,8,6,81,C
2024,8,7,83,C
2024,8,8,77,C
2024,8,9,74,C
2024,8,10,79,C
2024,8,11,82,C
2024,8,12,87,C
2024,8,13,92,C
2024,8,14,96,C
2024,8,15,96,C
2024,8,16,87,C
2024,8,17,97,C
2024,8,18,94,C
2024,8,19,95,C
2024,8,20,92,C
2024,8,21,94,C
2024,8,22,88,C
2024,8,23,88,C
2024,8,24,80,C
2024,8,25,79,C
2024,8,26,80,C
2024,8,27,75,C
2024,8,28,82,C
2024,8,29,85,C
2024,8,30,84,C
2024,8,31,89,C
2024,9,1,84,C
2024,9,2,81,C
2024,9,3,81,C
2024,9,4,83,C
2024,9,5,80,C
2024,9,6,95,C
2024,9,7,94,C
2024,9,8,97,C
2024,9,9,89,C
2024,9,10,80,C
2024,9,11,80,C
2024,9,12,79,C
2024,9,13,80,C
2024,9,14,81,C
2024,9,15,75,C
2024,9,16,84,C
2024,9,17,81,C
2024,9,18,80,C
2024,9,19,77,C
2024,9,20,84,C
2024,9,21,96,C
2024,9,22,93,C
2024,9,23,94,C
2024,9,24,98,C
2024,9,25,91,C
2024,9,26,81,C
2024,9,27,78,C
2024,9,28,85,C
2024,9,29,82,C
2024,9,30,72,C
2024,10,1,64,C
2024,10,2,55,C
2024,10,3,49,C
2024,10,4,51,C
2024,10,5,65,C
2024,10,6,76,C
2024,10,7,73,C
2024,10,8,67,C
2024,10,9,78,C
2024,10,10,72,C
2024,10,11,84,C
2024,10,12,73,C
2024,10,13,78,C
2024,10,14,81,C
2024,10,15,78,C
2024,10,16,78,C
2024,10,17,80,C
2024,10,18,82,C
2024,10,19,80,C
2024,10,20,81,C
2024,10,21,79,C
2024,10,22,67,C
2024,10,23,58,C
2024,10,24,41,C
2024,10,25,45,C
2024,10,26,69,C
2024,10,27,77,C
2024,10,28,70,C
2024,10,29,72,C
2024,10,30,66,C
2024,10,31,55,C
2024,11,1,58,C
2024,11,2,66,C
2024,11,3,78,C
2024,11,4,82,C
2024,11,5,71,C
2024,11,6,65,C
2024,11,7,62,C
2024,11,8,53,C
2024,11,9,68,C
2024,11,10,88,C
2024,11,11,82,C
2024,11,12,81,C
2024,11,13,88,C
2024,11,14,94,C
2024,11,15,99,C
2024,11,16,93,C
2024,11,17,93,C
2024,11,18,76,C
2024,11,19,87,C
2024,11,20,97,C
2024,11,21,87,C
2024,11,22,74,C
2024,11,23,73,C
2024,11,24,82,C
2024,11,25,85,C
2024,11,26,64,C
2024,11,27,45,C
2024,11,28,38,C
2024,11,29,39,C
2024,11,30,59,C
2024,12,1,76,C
2024,12,2,75,C
2024,12,3,80,C
2024,12,4,79,C
2024,12,5,82,C
2024,12,6,75,C
2024,12,7,69,C
2024,12,8,65,C
2024,12,9,73,C
2024,12,10,76,C
2024,12,11,73,C
2024,12,12,65,C
2024,12,13,58,C
2024,12,14,46,C
2024,12,15,34,C
2024,12,16,42,C
2024,12,17,60,C
2024,12,18,47,C
2024,12,19,44,C
2024,12,20,48,C
2024,12,21,45,C
2024,12,22,51,C
2024,12,23,52,C
2024,12,24,52,C
2024,12,25,69,C
2024,12,26,75,C
2024,12,27,74,C
2024,12,28,41,C
2024,12,29,61,C
2024,12,30,64,C
2024,12,31,56,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
