平均相對濕度(百分比) - 濕地公園
Mean Relative Humidity (%) - Wetland Park
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,6,18,86,C
2024,6,19,85,C
2024,6,20,85,C
2024,6,21,82,C
2024,6,22,81,C
2024,6,23,85,C
2024,6,24,84,C
2024,6,25,86,C
2024,6,26,85,C
2024,6,27,85,C
2024,6,28,84,C
2024,6,29,86,C
2024,6,30,83,C
2024,7,1,81,C
2024,7,2,84,C
2024,7,3,79,C
2024,7,4,85,C
2024,7,5,83,C
2024,7,6,88,C
2024,7,7,82,C
2024,7,8,82,C
2024,7,9,83,C
2024,7,10,84,C
2024,7,11,83,C
2024,7,12,86,C
2024,7,13,85,C
2024,7,14,84,C
2024,7,15,88,C
2024,7,16,93,C
2024,7,17,89,C
2024,7,18,94,C
2024,7,19,97,C
2024,7,20,91,C
2024,7,21,85,C
2024,7,22,82,C
2024,7,23,81,C
2024,7,24,80,C
2024,7,25,78,C
2024,7,26,90,C
2024,7,27,95,C
2024,7,28,97,C
2024,7,29,95,C
2024,7,30,92,C
2024,7,31,97,C
2024,8,1,86,C
2024,8,2,86,C
2024,8,3,81,C
2024,8,4,80,C
2024,8,5,81,C
2024,8,6,88,C
2024,8,7,82,C
2024,8,8,79,C
2024,8,9,79,C
2024,8,10,83,C
2024,8,11,83,C
2024,8,12,89,C
2024,8,13,88,C
2024,8,14,96,C
2024,8,15,97,C
2024,8,16,91,C
2024,8,17,96,C
2024,8,18,93,C
2024,8,19,94,C
2024,8,20,91,C
2024,8,21,96,C
2024,8,22,88,C
2024,8,23,85,C
2024,8,24,80,C
2024,8,25,80,C
2024,8,26,80,C
2024,8,27,79,C
2024,8,28,86,C
2024,8,29,91,C
2024,8,30,88,C
2024,8,31,89,C
2024,9,1,85,C
2024,9,2,85,C
2024,9,3,82,C
2024,9,4,86,C
2024,9,5,83,C
2024,9,6,96,C
2024,9,7,94,C
2024,9,8,96,C
2024,9,9,89,C
2024,9,10,82,C
2024,9,11,84,C
2024,9,12,88,C
2024,9,13,87,C
2024,9,14,92,C
2024,9,15,81,C
2024,9,16,81,C
2024,9,17,81,C
2024,9,18,79,C
2024,9,19,76,C
2024,9,20,85,C
2024,9,21,98,C
2024,9,22,92,C
2024,9,23,93,C
2024,9,24,98,C
2024,9,25,88,C
2024,9,26,84,C
2024,9,27,79,C
2024,9,28,89,C
2024,9,29,83,C
2024,9,30,78,C
2024,10,1,72,C
2024,10,2,60,C
2024,10,3,55,C
2024,10,4,55,C
2024,10,5,65,C
2024,10,6,74,C
2024,10,7,71,C
2024,10,8,64,C
2024,10,9,74,C
2024,10,10,71,C
2024,10,11,78,C
2024,10,12,74,C
2024,10,13,78,C
2024,10,14,76,C
2024,10,15,78,C
2024,10,16,77,#
2024,10,17,77,C
2024,10,18,82,C
2024,10,19,82,C
2024,10,20,79,C
2024,10,21,76,C
2024,10,22,68,C
2024,10,23,60,C
2024,10,24,51,C
2024,10,25,50,C
2024,10,26,65,C
2024,10,27,74,C
2024,10,28,70,C
2024,10,29,72,C
2024,10,30,69,C
2024,10,31,61,C
2024,11,1,59,C
2024,11,2,70,C
2024,11,3,77,C
2024,11,4,80,C
2024,11,5,67,C
2024,11,6,62,C
2024,11,7,56,C
2024,11,8,57,C
2024,11,9,62,C
2024,11,10,79,C
2024,11,11,80,C
2024,11,12,78,C
2024,11,13,93,C
2024,11,14,97,C
2024,11,15,99,C
2024,11,16,94,C
2024,11,17,94,C
2024,11,18,77,C
2024,11,19,90,C
2024,11,20,99,C
2024,11,21,87,C
2024,11,22,75,C
2024,11,23,75,C
2024,11,24,87,C
2024,11,25,91,C
2024,11,26,70,C
2024,11,27,53,C
2024,11,28,44,C
2024,11,29,49,C
2024,11,30,65,C
2024,12,1,82,C
2024,12,2,80,C
2024,12,3,83,C
2024,12,4,78,C
2024,12,5,86,C
2024,12,6,79,C
2024,12,7,71,C
2024,12,8,67,C
2024,12,9,74,C
2024,12,10,78,C
2024,12,11,75,C
2024,12,12,65,C
2024,12,13,61,C
2024,12,14,51,C
2024,12,15,36,C
2024,12,16,47,C
2024,12,17,68,C
2024,12,18,49,C
2024,12,19,45,C
2024,12,20,54,C
2024,12,21,54,C
2024,12,22,48,C
2024,12,23,52,C
2024,12,24,53,C
2024,12,25,73,C
2024,12,26,77,C
2024,12,27,67,C
2024,12,28,43,C
2024,12,29,61,C
2024,12,30,77,C
2024,12,31,60,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
