平均相對濕度(百分比) - 荃灣城門谷
Mean Relative Humidity (%) - Tsuen Wan Shing Mun Valley
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,6,1,95,C
2024,6,2,89,C
2024,6,3,92,C
2024,6,4,85,C
2024,6,5,88,C
2024,6,6,89,C
2024,6,7,90,C
2024,6,8,88,C
2024,6,9,96,C
2024,6,10,89,C
2024,6,11,94,C
2024,6,12,92,C
2024,6,13,90,C
2024,6,14,95,C
2024,6,15,97,C
2024,6,16,96,C
2024,6,17,88,C
2024,6,18,87,C
2024,6,19,83,C
2024,6,20,83,C
2024,6,21,77,C
2024,6,22,77,C
2024,6,23,84,C
2024,6,24,82,C
2024,6,25,83,C
2024,6,26,82,C
2024,6,27,79,C
2024,6,28,78,C
2024,6,29,88,C
2024,6,30,89,C
2024,7,1,85,C
2024,7,2,83,C
2024,7,3,78,#
2024,7,4,80,#
2024,7,5,79,C
2024,7,6,83,C
2024,7,7,79,C
2024,7,8,78,C
2024,7,9,73,C
2024,7,10,77,C
2024,7,11,82,C
2024,7,12,86,C
2024,7,13,80,C
2024,7,14,83,C
2024,7,15,89,C
2024,7,16,92,C
2024,7,17,88,C
2024,7,18,95,C
2024,7,19,95,C
2024,7,20,89,C
2024,7,21,85,C
2024,7,22,82,C
2024,7,23,80,C
2024,7,24,82,C
2024,7,25,78,C
2024,7,26,93,C
2024,7,27,95,C
2024,7,28,95,C
2024,7,29,93,C
2024,7,30,91,C
2024,7,31,97,C
2024,8,1,88,C
2024,8,2,83,C
2024,8,3,81,C
2024,8,4,78,C
2024,8,5,81,C
2024,8,6,88,C
2024,8,7,83,C
2024,8,8,79,C
2024,8,9,80,C
2024,8,10,84,C
2024,8,11,84,C
2024,8,12,86,C
2024,8,13,88,C
2024,8,14,91,C
2024,8,15,95,C
2024,8,16,90,C
2024,8,17,96,C
2024,8,18,95,C
2024,8,19,96,C
2024,8,20,97,C
2024,8,21,96,C
2024,8,22,89,C
2024,8,23,85,C
2024,8,24,80,C
2024,8,25,79,C
2024,8,26,78,C
2024,8,27,79,C
2024,8,28,82,C
2024,8,29,82,C
2024,8,30,80,C
2024,8,31,86,C
2024,9,1,86,C
2024,9,2,83,C
2024,9,3,81,C
2024,9,4,82,C
2024,9,5,76,C
2024,9,6,93,C
2024,9,7,89,C
2024,9,8,91,C
2024,9,9,88,C
2024,9,10,80,C
2024,9,11,81,C
2024,9,12,84,C
2024,9,13,80,C
2024,9,14,84,C
2024,9,15,79,C
2024,9,16,83,C
2024,9,17,74,C
2024,9,18,78,C
2024,9,19,74,C
2024,9,20,84,C
2024,9,21,97,C
2024,9,22,93,C
2024,9,23,92,C
2024,9,24,98,C
2024,9,25,88,C
2024,9,26,82,C
2024,9,27,80,C
2024,9,28,85,C
2024,9,29,82,C
2024,9,30,76,C
2024,10,1,59,C
2024,10,2,56,C
2024,10,3,51,C
2024,10,4,58,C
2024,10,5,69,C
2024,10,6,75,C
2024,10,7,73,C
2024,10,8,67,C
2024,10,9,74,C
2024,10,10,75,C
2024,10,11,83,C
2024,10,12,70,C
2024,10,13,74,#
2024,10,14,76,C
2024,10,15,75,C
2024,10,16,78,C
2024,10,17,77,C
2024,10,18,80,C
2024,10,19,80,C
2024,10,20,81,C
2024,10,21,78,C
2024,10,22,68,C
2024,10,23,59,C
2024,10,24,44,C
2024,10,25,46,C
2024,10,26,67,C
2024,10,27,74,C
2024,10,28,73,C
2024,10,29,73,C
2024,10,30,68,C
2024,10,31,57,C
2024,11,1,58,C
2024,11,2,68,C
2024,11,3,75,C
2024,11,4,79,C
2024,11,5,74,C
2024,11,6,66,C
2024,11,7,61,C
2024,11,8,56,C
2024,11,9,64,C
2024,11,10,83,C
2024,11,11,81,C
2024,11,12,81,C
2024,11,13,88,C
2024,11,14,93,C
2024,11,15,96,C
2024,11,16,92,C
2024,11,17,90,C
2024,11,18,75,C
2024,11,19,85,C
2024,11,20,96,C
2024,11,21,86,C
2024,11,22,75,C
2024,11,23,74,C
2024,11,24,77,C
2024,11,25,80,C
2024,11,26,67,C
2024,11,27,49,C
2024,11,28,38,C
2024,11,29,37,C
2024,11,30,63,C
2024,12,1,76,C
2024,12,2,74,C
2024,12,3,77,C
2024,12,4,69,C
2024,12,5,80,C
2024,12,6,78,C
2024,12,7,72,C
2024,12,8,70,C
2024,12,9,71,C
2024,12,10,69,C
2024,12,11,72,C
2024,12,12,65,C
2024,12,13,61,C
2024,12,14,48,C
2024,12,15,40,C
2024,12,16,49,C
2024,12,17,63,C
2024,12,18,49,C
2024,12,19,49,C
2024,12,20,55,C
2024,12,21,49,C
2024,12,22,52,C
2024,12,23,53,C
2024,12,24,54,C
2024,12,25,70,C
2024,12,26,79,C
2024,12,27,73,C
2024,12,28,43,C
2024,12,29,59,C
2024,12,30,68,C
2024,12,31,59,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
