平均相對濕度(百分比) - 坪洲
Mean Relative Humidity (%) - Peng Chau
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,6,20,87,C
2024,6,21,85,C
2024,6,22,85,C
2024,6,23,86,C
2024,6,24,85,C
2024,6,25,85,C
2024,6,26,83,C
2024,6,27,83,C
2024,6,28,82,C
2024,6,29,89,C
2024,6,30,89,C
2024,7,1,86,C
2024,7,2,87,C
2024,7,3,84,C
2024,7,4,85,C
2024,7,5,84,C
2024,7,6,82,C
2024,7,7,82,C
2024,7,8,83,C
2024,7,9,81,C
2024,7,10,83,C
2024,7,11,85,C
2024,7,12,87,C
2024,7,13,85,C
2024,7,14,86,C
2024,7,15,87,C
2024,7,16,88,C
2024,7,17,86,C
2024,7,18,91,C
2024,7,19,92,C
2024,7,20,85,C
2024,7,21,86,C
2024,7,22,86,C
2024,7,23,87,C
2024,7,24,87,C
2024,7,25,83,C
2024,7,26,92,C
2024,7,27,95,C
2024,7,28,95,C
2024,7,29,92,C
2024,7,30,91,C
2024,7,31,96,C
2024,8,1,90,C
2024,8,2,88,C
2024,8,3,87,C
2024,8,4,84,C
2024,8,5,87,C
2024,8,6,88,C
2024,8,7,86,C
2024,8,8,86,C
2024,8,9,84,C
2024,8,10,88,C
2024,8,11,92,C
2024,8,12,93,C
2024,8,13,92,C
2024,8,14,92,C
2024,8,15,96,C
2024,8,16,93,C
2024,8,17,96,C
2024,8,18,94,C
2024,8,19,95,C
2024,8,20,96,C
2024,8,21,95,C
2024,8,22,92,C
2024,8,23,92,C
2024,8,24,87,C
2024,8,25,87,C
2024,8,26,86,C
2024,8,27,86,C
2024,8,28,86,C
2024,8,29,85,C
2024,8,30,85,C
2024,8,31,90,C
2024,9,1,87,C
2024,9,2,86,C
2024,9,3,85,C
2024,9,4,84,C
2024,9,5,81,C
2024,9,6,91,C
2024,9,7,90,C
2024,9,8,93,C
2024,9,9,90,C
2024,9,10,84,C
2024,9,11,87,C
2024,9,12,86,C
2024,9,13,82,C
2024,9,14,87,C
2024,9,15,83,C
2024,9,16,87,C
2024,9,17,80,C
2024,9,18,80,C
2024,9,19,79,C
2024,9,20,86,C
2024,9,21,95,C
2024,9,22,94,C
2024,9,23,95,C
2024,9,24,94,C
2024,9,25,90,C
2024,9,26,87,C
2024,9,27,85,C
2024,9,28,85,C
2024,9,29,83,C
2024,9,30,80,C
2024,10,1,70,C
2024,10,2,64,C
2024,10,3,58,C
2024,10,4,61,C
2024,10,5,70,C
2024,10,6,78,C
2024,10,7,78,C
2024,10,8,70,C
2024,10,9,77,C
2024,10,10,74,C
2024,10,11,81,C
2024,10,12,71,C
2024,10,13,77,C
2024,10,14,78,C
2024,10,15,79,C
2024,10,16,78,C
2024,10,17,79,C
2024,10,18,81,C
2024,10,19,83,C
2024,10,20,79,C
2024,10,21,80,C
2024,10,22,71,C
2024,10,23,65,C
2024,10,24,53,C
2024,10,25,52,C
2024,10,26,71,C
2024,10,27,78,C
2024,10,28,74,C
2024,10,29,75,C
2024,10,30,70,C
2024,10,31,60,C
2024,11,1,62,C
2024,11,2,70,C
2024,11,3,77,C
2024,11,4,78,C
2024,11,5,76,C
2024,11,6,67,C
2024,11,7,60,C
2024,11,8,54,C
2024,11,9,69,C
2024,11,10,85,C
2024,11,11,81,C
2024,11,12,82,#
2024,11,13,89,C
2024,11,14,91,C
2024,11,15,95,C
2024,11,16,89,C
2024,11,17,91,C
2024,11,18,79,C
2024,11,19,92,#
2024,11,20,98,C
2024,11,21,90,C
2024,11,22,80,C
2024,11,23,76,C
2024,11,24,80,C
2024,11,25,82,C
2024,11,26,69,C
2024,11,27,49,C
2024,11,28,44,C
2024,11,29,39,C
2024,11,30,61,C
2024,12,1,72,C
2024,12,2,72,C
2024,12,3,76,C
2024,12,4,74,C
2024,12,5,81,C
2024,12,6,77,C
2024,12,7,73,C
2024,12,8,70,C
2024,12,9,74,C
2024,12,10,74,C
2024,12,11,75,C
2024,12,12,69,C
2024,12,13,65,C
2024,12,14,55,C
2024,12,15,43,C
2024,12,16,47,C
2024,12,17,64,C
2024,12,18,49,C
2024,12,19,46,C
2024,12,20,51,C
2024,12,21,49,C
2024,12,22,51,C
2024,12,23,57,C
2024,12,24,58,C
2024,12,25,74,C
2024,12,26,77,C
2024,12,27,80,C
2024,12,28,46,C
2024,12,29,60,C
2024,12,30,67,C
2024,12,31,60,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
