平均相對濕度(百分比) - 新青衣站
Mean Relative Humidity (%) - New Tsing Yi Station
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,12,15,36,C
2024,12,16,42,C
2024,12,17,61,C
2024,12,18,43,C
2024,12,19,37,C
2024,12,20,46,C
2024,12,21,44,C
2024,12,22,45,C
2024,12,23,51,C
2024,12,24,51,C
2024,12,25,69,C
2024,12,26,75,C
2024,12,27,75,C
2024,12,28,40,C
2024,12,29,53,C
2024,12,30,65,C
2024,12,31,58,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
