平均相對濕度(百分比) - 大老山
Mean Relative Humidity (%) - Tate's Cairn
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,12,26,84,C
2024,12,27,84,C
2024,12,28,48,C
2024,12,29,68,C
2024,12,30,60,C
2024,12,31,54,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
