平均相對濕度(百分比) - 打鼓嶺
Mean Relative Humidity (%) - Ta Kwu Ling
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,3,25,78,C
2024,3,26,78,C
2024,3,27,81,#
2024,3,28,80,C
2024,3,29,80,C
2024,3,30,79,C
2024,3,31,83,C
2024,4,1,78,C
2024,4,2,74,C
2024,4,3,76,C
2024,4,4,76,C
2024,4,5,83,C
2024,4,6,92,C
2024,4,7,91,C
2024,4,8,92,C
2024,4,9,83,C
2024,4,10,71,C
2024,4,11,78,C
2024,4,12,81,C
2024,4,13,81,C
2024,4,14,79,C
2024,4,15,81,C
2024,4,16,79,C
2024,4,17,78,C
2024,4,18,88,C
2024,4,19,83,C
2024,4,20,84,C
2024,4,21,93,C
2024,4,22,94,C
2024,4,23,96,C
2024,4,24,90,C
2024,4,25,89,C
2024,4,26,96,C
2024,4,27,89,C
2024,4,28,91,C
2024,4,29,82,C
2024,4,30,80,C
2024,5,1,95,C
2024,5,2,90,C
2024,5,3,86,C
2024,5,4,96,C
2024,5,5,88,C
2024,5,6,81,C
2024,5,7,85,C
2024,5,8,80,C
2024,5,9,63,C
2024,5,10,71,C
2024,5,11,81,C
2024,5,12,89,C
2024,5,13,85,C
2024,5,14,69,C
2024,5,15,67,C
2024,5,16,61,C
2024,5,17,71,C
2024,5,18,74,C
2024,5,19,80,C
2024,5,20,93,C
2024,5,21,96,C
2024,5,22,91,C
2024,5,23,93,C
2024,5,24,95,C
2024,5,25,93,C
2024,5,26,89,C
2024,5,27,88,C
2024,5,28,84,C
2024,5,29,64,C
2024,5,30,87,C
2024,5,31,93,C
2024,6,1,90,C
2024,6,2,85,C
2024,6,3,92,C
2024,6,4,83,C
2024,6,5,90,C
2024,6,6,90,C
2024,6,7,93,C
2024,6,8,90,C
2024,6,9,94,C
2024,6,10,86,C
2024,6,11,87,C
2024,6,12,87,C
2024,6,13,85,C
2024,6,14,95,C
2024,6,15,96,C
2024,6,16,90,C
2024,6,17,82,C
2024,6,18,82,C
2024,6,19,81,C
2024,6,20,83,C
2024,6,21,78,C
2024,6,22,79,C
2024,6,23,82,C
2024,6,24,84,C
2024,6,25,84,C
2024,6,26,84,C
2024,6,27,82,C
2024,6,28,77,C
2024,6,29,85,C
2024,6,30,83,C
2024,7,1,80,C
2024,7,2,86,C
2024,7,3,79,C
2024,7,4,85,C
2024,7,5,80,C
2024,7,6,82,C
2024,7,7,79,C
2024,7,8,79,C
2024,7,9,82,C
2024,7,10,77,C
2024,7,11,81,C
2024,7,12,84,C
2024,7,13,81,C
2024,7,14,80,C
2024,7,15,87,C
2024,7,16,87,C
2024,7,17,84,C
2024,7,18,90,C
2024,7,19,93,C
2024,7,20,86,C
2024,7,21,85,C
2024,7,22,83,C
2024,7,23,79,C
2024,7,24,80,C
2024,7,25,77,C
2024,7,26,92,C
2024,7,27,95,C
2024,7,28,96,C
2024,7,29,92,C
2024,7,30,90,C
2024,7,31,95,C
2024,8,1,86,C
2024,8,2,83,C
2024,8,3,79,C
2024,8,4,77,C
2024,8,5,81,C
2024,8,6,81,C
2024,8,7,80,C
2024,8,8,79,C
2024,8,9,76,C
2024,8,10,81,C
2024,8,11,84,C
2024,8,12,87,C
2024,8,13,84,C
2024,8,14,94,C
2024,8,15,95,C
2024,8,16,86,C
2024,8,17,95,C
2024,8,18,93,C
2024,8,19,95,C
2024,8,20,90,C
2024,8,21,94,C
2024,8,22,90,C
2024,8,23,85,C
2024,8,24,79,C
2024,8,25,80,C
2024,8,26,84,C
2024,8,27,80,C
2024,8,28,87,C
2024,8,29,86,C
2024,8,30,82,C
2024,8,31,85,C
2024,9,1,82,C
2024,9,2,83,C
2024,9,3,79,C
2024,9,4,83,C
2024,9,5,80,C
2024,9,6,93,C
2024,9,7,92,C
2024,9,8,93,C
2024,9,9,85,C
2024,9,10,79,C
2024,9,11,79,C
2024,9,12,81,C
2024,9,13,81,C
2024,9,14,87,C
2024,9,15,78,C
2024,9,16,81,C
2024,9,17,80,C
2024,9,18,78,C
2024,9,19,75,C
2024,9,20,85,C
2024,9,21,95,C
2024,9,22,89,C
2024,9,23,92,C
2024,9,24,95,C
2024,9,25,88,C
2024,9,26,83,C
2024,9,27,81,C
2024,9,28,89,C
2024,9,29,84,C
2024,9,30,79,C
2024,10,1,71,C
2024,10,2,57,C
2024,10,3,51,C
2024,10,4,51,C
2024,10,5,64,C
2024,10,6,75,C
2024,10,7,70,C
2024,10,8,65,C
2024,10,9,76,C
2024,10,10,73,C
2024,10,11,83,C
2024,10,12,75,C
2024,10,13,79,C
2024,10,14,79,C
2024,10,15,80,C
2024,10,16,78,C
2024,10,17,77,C
2024,10,18,80,C
2024,10,19,79,C
2024,10,20,79,C
2024,10,21,76,C
2024,10,22,70,C
2024,10,23,60,C
2024,10,24,42,C
2024,10,25,45,C
2024,10,26,66,C
2024,10,27,74,C
2024,10,28,71,C
2024,10,29,70,C
2024,10,30,68,C
2024,10,31,56,C
2024,11,1,61,C
2024,11,2,67,C
2024,11,3,78,C
2024,11,4,80,C
2024,11,5,67,C
2024,11,6,62,C
2024,11,7,57,C
2024,11,8,60,C
2024,11,9,68,C
2024,11,10,83,C
2024,11,11,83,C
2024,11,12,78,C
2024,11,13,88,C
2024,11,14,93,C
2024,11,15,96,C
2024,11,16,92,C
2024,11,17,92,C
2024,11,18,77,C
2024,11,19,89,C
2024,11,20,95,C
2024,11,21,84,C
2024,11,22,73,C
2024,11,23,77,C
2024,11,24,87,C
2024,11,25,89,C
2024,11,26,66,C
2024,11,27,52,C
2024,11,28,40,C
2024,11,29,42,C
2024,11,30,68,C
2024,12,1,78,C
2024,12,2,76,C
2024,12,3,79,C
2024,12,4,79,C
2024,12,5,82,C
2024,12,6,80,C
2024,12,7,73,C
2024,12,8,64,C
2024,12,9,70,C
2024,12,10,75,C
2024,12,11,72,C
2024,12,12,64,C
2024,12,13,58,C
2024,12,14,47,C
2024,12,15,34,C
2024,12,16,48,C
2024,12,17,68,C
2024,12,18,46,C
2024,12,19,49,C
2024,12,20,58,C
2024,12,21,56,C
2024,12,22,56,C
2024,12,23,53,C
2024,12,24,54,C
2024,12,25,72,C
2024,12,26,74,C
2024,12,27,67,C
2024,12,28,37,C
2024,12,29,66,C
2024,12,30,72,C
2024,12,31,60,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
