平均相對濕度(百分比) - 將軍澳
Mean Relative Humidity (%) - Tseung Kwan O
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,6,27,89,C
2024,6,28,83,C
2024,6,29,89,C
2024,6,30,88,C
2024,7,1,83,C
2024,7,2,84,C
2024,7,3,83,C
2024,7,4,85,C
2024,7,5,82,C
2024,7,6,83,C
2024,7,7,81,C
2024,7,8,76,C
2024,7,9,76,C
2024,7,10,78,C
2024,7,11,79,C
2024,7,12,87,C
2024,7,13,82,C
2024,7,14,86,C
2024,7,15,92,C
2024,7,16,93,C
2024,7,17,89,C
2024,7,18,92,C
2024,7,19,95,C
2024,7,20,90,C
2024,7,21,88,C
2024,7,22,86,C
2024,7,23,80,C
2024,7,24,80,C
2024,7,25,79,C
2024,7,26,90,C
2024,7,27,95,C
2024,7,28,98,C
2024,7,29,95,C
2024,7,30,93,C
2024,7,31,94,C
2024,8,1,87,C
2024,8,2,84,C
2024,8,3,78,C
2024,8,4,79,C
2024,8,5,82,C
2024,8,6,83,C
2024,8,7,82,C
2024,8,8,77,C
2024,8,9,76,C
2024,8,10,79,C
2024,8,11,82,C
2024,8,12,90,C
2024,8,13,89,C
2024,8,14,91,C
2024,8,15,95,C
2024,8,16,91,C
2024,8,17,98,C
2024,8,18,92,C
2024,8,19,93,C
2024,8,20,95,C
2024,8,21,95,C
2024,8,22,91,C
2024,8,23,87,C
2024,8,24,84,C
2024,8,25,82,C
2024,8,26,83,C
2024,8,27,78,C
2024,8,28,79,C
2024,8,29,85,C
2024,8,30,86,C
2024,8,31,90,C
2024,9,1,87,C
2024,9,2,85,C
2024,9,3,83,C
2024,9,4,82,C
2024,9,5,78,C
2024,9,6,95,C
2024,9,7,90,C
2024,9,8,97,C
2024,9,9,94,C
2024,9,10,84,C
2024,9,11,85,C
2024,9,12,84,C
2024,9,13,81,C
2024,9,14,84,C
2024,9,15,82,C
2024,9,16,92,C
2024,9,17,81,C
2024,9,18,81,C
2024,9,19,81,C
2024,9,20,86,C
2024,9,21,98,C
2024,9,22,95,C
2024,9,23,94,C
2024,9,24,98,C
2024,9,25,92,C
2024,9,26,83,C
2024,9,27,81,C
2024,9,28,87,C
2024,9,29,81,C
2024,9,30,78,C
2024,10,1,63,C
2024,10,2,59,C
2024,10,3,55,C
2024,10,4,57,C
2024,10,5,68,C
2024,10,6,77,C
2024,10,7,77,C
2024,10,8,68,C
2024,10,9,77,C
2024,10,10,74,C
2024,10,11,92,C
2024,10,12,72,C
2024,10,13,80,C
2024,10,14,84,C
2024,10,15,84,C
2024,10,16,79,C
2024,10,17,83,C
2024,10,18,87,C
2024,10,19,81,C
2024,10,20,79,C
2024,10,21,79,C
2024,10,22,69,C
2024,10,23,61,C
2024,10,24,47,C
2024,10,25,49,C
2024,10,26,73,C
2024,10,27,81,C
2024,10,28,74,C
2024,10,29,77,C
2024,10,30,72,C
2024,10,31,59,C
2024,11,1,61,C
2024,11,2,71,C
2024,11,3,80,C
2024,11,4,81,C
2024,11,5,71,C
2024,11,6,77,C
2024,11,7,64,C
2024,11,8,55,C
2024,11,9,72,C
2024,11,10,88,C
2024,11,11,85,C
2024,11,12,81,C
2024,11,13,92,C
2024,11,14,94,C
2024,11,15,99,C
2024,11,16,94,C
2024,11,17,96,C
2024,11,18,84,C
2024,11,19,89,C
2024,11,20,98,C
2024,11,21,90,C
2024,11,22,80,C
2024,11,23,79,C
2024,11,24,80,C
2024,11,25,83,C
2024,11,26,68,C
2024,11,27,54,C
2024,11,28,42,C
2024,11,29,44,C
2024,11,30,68,C
2024,12,1,80,C
2024,12,2,80,C
2024,12,3,83,C
2024,12,4,76,C
2024,12,5,83,C
2024,12,6,79,C
2024,12,7,72,C
2024,12,8,69,C
2024,12,9,77,C
2024,12,10,78,C
2024,12,11,78,C
2024,12,12,67,C
2024,12,13,62,C
2024,12,14,51,C
2024,12,15,41,C
2024,12,16,49,C
2024,12,17,68,C
2024,12,18,52,C
2024,12,19,45,C
2024,12,20,52,C
2024,12,21,48,C
2024,12,22,52,C
2024,12,23,61,C
2024,12,24,58,C
2024,12,25,73,C
2024,12,26,78,C
2024,12,27,81,C
2024,12,28,46,C
2024,12,29,63,C
2024,12,30,72,C
2024,12,31,54,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
