平均相對濕度(百分比) - 滘西洲
Mean Relative Humidity (%) - Kau Sai Chau
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,8,2,85,C
2024,8,3,85,C
2024,8,4,82,C
2024,8,5,84,C
2024,8,6,84,C
2024,8,7,87,C
2024,8,8,82,C
2024,8,9,79,C
2024,8,10,83,C
2024,8,11,87,C
2024,8,12,91,C
2024,8,13,92,C
2024,8,14,92,C
2024,8,15,94,C
2024,8,16,90,C
2024,8,17,99,C
2024,8,18,92,C
2024,8,19,93,C
2024,8,20,93,C
2024,8,21,95,C
2024,8,22,94,C
2024,8,23,92,C
2024,8,24,88,C
2024,8,25,86,C
2024,8,26,87,C
2024,8,27,82,C
2024,8,28,85,C
2024,8,29,89,C
2024,8,30,88,C
2024,8,31,91,C
2024,9,1,88,C
2024,9,2,87,C
2024,9,3,85,C
2024,9,4,84,C
2024,9,5,82,C
2024,9,6,98,C
2024,9,7,93,C
2024,9,8,96,C
2024,9,9,92,C
2024,9,10,85,C
2024,9,11,87,C
2024,9,12,83,C
2024,9,13,84,C
2024,9,14,86,C
2024,9,15,80,C
2024,9,16,90,C
2024,9,17,84,C
2024,9,18,81,C
2024,9,19,83,C
2024,9,20,89,C
2024,9,21,97,C
2024,9,22,94,C
2024,9,23,94,C
2024,9,24,97,C
2024,9,25,91,C
2024,9,26,86,C
2024,9,27,84,C
2024,9,28,87,C
2024,9,29,83,C
2024,9,30,76,C
2024,10,1,63,C
2024,10,2,60,C
2024,10,3,55,C
2024,10,4,58,C
2024,10,5,70,C
2024,10,6,79,C
2024,10,7,77,C
2024,10,8,69,C
2024,10,9,82,C
2024,10,10,75,C
2024,10,11,84,C
2024,10,12,71,C
2024,10,13,80,C
2024,10,14,84,C
2024,10,15,83,C
2024,10,16,81,C
2024,10,17,82,C
2024,10,18,86,C
2024,10,19,84,C
2024,10,20,80,C
2024,10,21,80,C
2024,10,22,69,C
2024,10,23,62,C
2024,10,24,44,C
2024,10,25,49,C
2024,10,26,72,C
2024,10,27,79,C
2024,10,28,74,C
2024,10,29,74,C
2024,10,30,68,C
2024,10,31,54,C
2024,11,1,60,C
2024,11,2,70,C
2024,11,3,81,C
2024,11,4,82,C
2024,11,5,71,C
2024,11,6,71,C
2024,11,7,63,C
2024,11,8,52,C
2024,11,9,72,C
2024,11,10,86,C
2024,11,11,84,C
2024,11,12,81,C
2024,11,13,90,C
2024,11,14,95,C
2024,11,15,98,C
2024,11,16,93,C
2024,11,17,93,C
2024,11,18,82,C
2024,11,19,89,C
2024,11,20,97,C
2024,11,21,89,C
2024,11,22,76,C
2024,11,23,78,C
2024,11,24,83,#
2024,11,25,83,C
2024,11,26,63,C
2024,11,27,48,C
2024,11,28,39,C
2024,11,29,41,C
2024,11,30,62,C
2024,12,1,77,C
2024,12,2,78,C
2024,12,3,83,C
2024,12,4,77,C
2024,12,5,83,C
2024,12,6,76,C
2024,12,7,70,C
2024,12,8,68,C
2024,12,9,77,C
2024,12,10,78,C
2024,12,11,76,C
2024,12,12,68,C
2024,12,13,63,C
2024,12,14,52,C
2024,12,15,42,C
2024,12,16,49,C
2024,12,17,66,C
2024,12,18,51,C
2024,12,19,45,C
2024,12,20,50,C
2024,12,21,47,C
2024,12,22,54,C
2024,12,23,61,C
2024,12,24,59,C
2024,12,25,76,C
2024,12,26,77,C
2024,12,27,81,C
2024,12,28,44,C
2024,12,29,65,C
2024,12,30,72,C
2024,12,31,52,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
