平均相對濕度(百分比) - 北潭涌(鯽魚湖)
Mean Relative Humidity (%) - Pak Tam Chung (Tsak Yue Wu)
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,6,10,94,C
2024,6,11,94,C
2024,6,12,91,C
2024,6,13,96,C
2024,6,14,98,C
2024,6,15,96,C
2024,6,16,97,C
2024,6,17,90,C
2024,6,18,93,C
2024,6,19,91,C
2024,6,20,92,C
2024,6,21,88,C
2024,6,22,87,C
2024,6,23,88,C
2024,6,24,89,C
2024,6,25,90,C
2024,6,26,91,C
2024,6,27,87,C
2024,6,28,87,C
2024,6,29,94,C
2024,6,30,92,C
2024,7,1,89,C
2024,7,2,87,C
2024,7,3,86,C
2024,7,4,88,C
2024,7,5,85,C
2024,7,6,88,C
2024,7,7,86,C
2024,7,8,84,C
2024,7,9,84,C
2024,7,10,83,C
2024,7,11,84,C
2024,7,12,88,C
2024,7,13,89,C
2024,7,14,88,C
2024,7,15,89,C
2024,7,16,93,C
2024,7,17,88,C
2024,7,18,93,C
2024,7,19,93,C
2024,7,20,91,C
2024,7,21,87,C
2024,7,22,89,C
2024,7,23,86,C
2024,7,24,88,C
2024,7,25,81,C
2024,7,26,96,C
2024,7,27,98,C
2024,7,28,98,C
2024,7,29,94,C
2024,7,30,93,C
2024,7,31,97,C
2024,8,1,92,C
2024,8,2,90,C
2024,8,3,87,C
2024,8,4,84,C
2024,8,5,87,C
2024,8,6,87,C
2024,8,7,90,C
2024,8,8,88,C
2024,8,9,85,C
2024,8,10,89,C
2024,8,11,92,C
2024,8,12,94,C
2024,8,13,95,C
2024,8,14,95,C
2024,8,15,96,C
2024,8,16,91,C
2024,8,17,98,C
2024,8,18,96,C
2024,8,19,98,C
2024,8,20,97,C
2024,8,21,97,C
2024,8,22,94,C
2024,8,23,93,C
2024,8,24,87,C
2024,8,25,87,C
2024,8,26,89,C
2024,8,27,86,C
2024,8,28,88,C
2024,8,29,89,C
2024,8,30,85,C
2024,8,31,90,C
2024,9,1,89,C
2024,9,2,90,C
2024,9,3,86,C
2024,9,4,85,C
2024,9,5,80,C
2024,9,6,94,C
2024,9,7,92,C
2024,9,8,94,C
2024,9,9,92,C
2024,9,10,86,C
2024,9,11,88,C
2024,9,12,87,C
2024,9,13,85,C
2024,9,14,91,C
2024,9,15,85,C
2024,9,16,94,C
2024,9,17,86,C
2024,9,18,82,C
2024,9,19,85,C
2024,9,20,91,C
2024,9,21,98,C
2024,9,22,94,C
2024,9,23,94,C
2024,9,24,98,C
2024,9,25,95,C
2024,9,26,89,C
2024,9,27,89,C
2024,9,28,90,C
2024,9,29,89,C
2024,9,30,81,C
2024,10,1,62,C
2024,10,2,58,C
2024,10,3,54,C
2024,10,4,61,C
2024,10,5,75,C
2024,10,6,83,C
2024,10,7,79,C
2024,10,8,70,C
2024,10,9,85,C
2024,10,10,77,C
2024,10,11,91,C
2024,10,12,79,C
2024,10,13,85,C
2024,10,14,87,C
2024,10,15,88,C
2024,10,16,82,C
2024,10,17,83,C
2024,10,18,85,C
2024,10,19,86,C
2024,10,20,79,C
2024,10,21,82,C
2024,10,22,71,C
2024,10,23,61,C
2024,10,24,44,C
2024,10,25,48,C
2024,10,26,72,C
2024,10,27,81,C
2024,10,28,75,C
2024,10,29,77,C
2024,10,30,71,C
2024,10,31,56,C
2024,11,1,60,C
2024,11,2,74,C
2024,11,3,85,C
2024,11,4,86,C
2024,11,5,80,C
2024,11,6,71,C
2024,11,7,69,C
2024,11,8,63,C
2024,11,9,78,C
2024,11,10,90,C
2024,11,11,88,C
2024,11,12,85,C
2024,11,13,92,C
2024,11,14,93,C
2024,11,15,97,C
2024,11,16,94,C
2024,11,17,95,C
2024,11,18,84,C
2024,11,19,89,C
2024,11,20,97,C
2024,11,21,88,C
2024,11,22,76,C
2024,11,23,81,C
2024,11,24,84,C
2024,11,25,85,C
2024,11,26,66,C
2024,11,27,50,C
2024,11,28,39,C
2024,11,29,52,C
2024,11,30,77,C
2024,12,1,***,
2024,12,2,***,
2024,12,3,***,
2024,12,4,***,
2024,12,5,84,C
2024,12,6,84,C
2024,12,7,72,C
2024,12,8,68,C
2024,12,9,77,C
2024,12,10,84,C
2024,12,11,77,C
2024,12,12,71,C
2024,12,13,62,C
2024,12,14,51,C
2024,12,15,41,C
2024,12,16,55,C
2024,12,17,77,C
2024,12,18,59,C
2024,12,19,51,C
2024,12,20,63,C
2024,12,21,58,C
2024,12,22,58,C
2024,12,23,67,C
2024,12,24,63,C
2024,12,25,78,C
2024,12,26,76,C
2024,12,27,80,C
2024,12,28,44,C
2024,12,29,69,C
2024,12,30,81,C
2024,12,31,58,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
