平均相對濕度(百分比) - 荃灣
Mean Relative Humidity (%) - Tsuen Wan
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,3,28,85,C
2024,3,29,85,C
2024,3,30,86,C
2024,3,31,98,C
2024,4,1,91,C
2024,4,2,86,C
2024,4,3,86,C
2024,4,4,86,C
2024,4,5,83,C
2024,4,6,94,C
2024,4,7,97,C
2024,4,8,94,C
2024,4,9,85,C
2024,4,10,71,C
2024,4,11,80,C
2024,4,12,84,C
2024,4,13,83,C
2024,4,14,84,C
2024,4,15,88,C
2024,4,16,85,C
2024,4,17,88,C
2024,4,18,93,C
2024,4,19,88,C
2024,4,20,90,C
2024,4,21,98,C
2024,4,22,98,C
2024,4,23,97,C
2024,4,24,93,C
2024,4,25,94,C
2024,4,26,97,C
2024,4,27,97,C
2024,4,28,95,C
2024,4,29,92,C
2024,4,30,93,C
2024,5,1,98,C
2024,5,2,94,C
2024,5,3,91,C
2024,5,4,98,C
2024,5,5,93,C
2024,5,6,87,C
2024,5,7,86,C
2024,5,8,81,C
2024,5,9,67,C
2024,5,10,77,C
2024,5,11,85,C
2024,5,12,90,C
2024,5,13,89,C
2024,5,14,72,C
2024,5,15,68,C
2024,5,16,57,C
2024,5,17,77,C
2024,5,18,74,C
2024,5,19,82,C
2024,5,20,96,C
2024,5,21,99,C
2024,5,22,96,C
2024,5,23,95,C
2024,5,24,98,C
2024,5,25,97,C
2024,5,26,93,C
2024,5,27,95,C
2024,5,28,89,C
2024,5,29,74,C
2024,5,30,90,C
2024,5,31,98,C
2024,6,1,98,C
2024,6,2,91,C
2024,6,3,96,C
2024,6,4,90,C
2024,6,5,93,C
2024,6,6,94,C
2024,6,7,94,C
2024,6,8,95,C
2024,6,9,98,C
2024,6,10,93,C
2024,6,11,98,C
2024,6,12,95,C
2024,6,13,94,C
2024,6,14,98,C
2024,6,15,98,C
2024,6,16,98,C
2024,6,17,93,C
2024,6,18,93,C
2024,6,19,91,C
2024,6,20,88,C
2024,6,21,84,C
2024,6,22,83,C
2024,6,23,88,C
2024,6,24,87,C
2024,6,25,88,C
2024,6,26,89,C
2024,6,27,88,C
2024,6,28,88,C
2024,6,29,94,C
2024,6,30,93,C
2024,7,1,91,C
2024,7,2,93,C
2024,7,3,86,C
2024,7,4,88,C
2024,7,5,84,C
2024,7,6,87,C
2024,7,7,83,C
2024,7,8,85,C
2024,7,9,81,C
2024,7,10,84,C
2024,7,11,89,C
2024,7,12,89,C
2024,7,13,85,C
2024,7,14,87,C
2024,7,15,94,C
2024,7,16,96,C
2024,7,17,93,C
2024,7,18,97,C
2024,7,19,98,C
2024,7,20,95,C
2024,7,21,92,C
2024,7,22,88,C
2024,7,23,87,C
2024,7,24,85,C
2024,7,25,83,C
2024,7,26,96,C
2024,7,27,99,C
2024,7,28,98,C
2024,7,29,97,C
2024,7,30,96,C
2024,7,31,99,C
2024,8,1,93,C
2024,8,2,90,C
2024,8,3,87,C
2024,8,4,84,C
2024,8,5,85,C
2024,8,6,91,C
2024,8,7,89,C
2024,8,8,86,C
2024,8,9,85,C
2024,8,10,89,C
2024,8,11,90,C
2024,8,12,91,C
2024,8,13,92,C
2024,8,14,93,C
2024,8,15,96,C
2024,8,16,92,C
2024,8,17,97,C
2024,8,18,98,C
2024,8,19,98,C
2024,8,20,97,C
2024,8,21,97,C
2024,8,22,92,C
2024,8,23,91,C
2024,8,24,85,C
2024,8,25,85,C
2024,8,26,85,C
2024,8,27,85,C
2024,8,28,88,C
2024,8,29,90,C
2024,8,30,88,C
2024,8,31,92,C
2024,9,1,89,C
2024,9,2,90,C
2024,9,3,87,C
2024,9,4,85,C
2024,9,5,79,C
2024,9,6,96,C
2024,9,7,96,C
2024,9,8,96,C
2024,9,9,91,C
2024,9,10,84,C
2024,9,11,86,C
2024,9,12,87,C
2024,9,13,84,C
2024,9,14,89,C
2024,9,15,82,C
2024,9,16,85,C
2024,9,17,79,C
2024,9,18,80,C
2024,9,19,80,C
2024,9,20,87,C
2024,9,21,97,C
2024,9,22,95,C
2024,9,23,95,C
2024,9,24,98,C
2024,9,25,93,C
2024,9,26,88,C
2024,9,27,86,C
2024,9,28,89,C
2024,9,29,88,C
2024,9,30,77,C
2024,10,1,64,C
2024,10,2,59,C
2024,10,3,54,C
2024,10,4,56,C
2024,10,5,69,C
2024,10,6,79,C
2024,10,7,75,C
2024,10,8,70,C
2024,10,9,79,C
2024,10,10,79,C
2024,10,11,90,C
2024,10,12,77,C
2024,10,13,81,C
2024,10,14,80,C
2024,10,15,81,C
2024,10,16,82,C
2024,10,17,82,C
2024,10,18,84,C
2024,10,19,82,C
2024,10,20,84,C
2024,10,21,83,C
2024,10,22,72,C
2024,10,23,63,C
2024,10,24,45,C
2024,10,25,49,C
2024,10,26,70,C
2024,10,27,79,C
2024,10,28,76,C
2024,10,29,77,C
2024,10,30,71,C
2024,10,31,57,C
2024,11,1,61,C
2024,11,2,71,C
2024,11,3,80,C
2024,11,4,84,C
2024,11,5,75,C
2024,11,6,70,C
2024,11,7,66,C
2024,11,8,55,C
2024,11,9,71,C
2024,11,10,88,C
2024,11,11,84,C
2024,11,12,85,C
2024,11,13,87,C
2024,11,14,96,C
2024,11,15,98,C
2024,11,16,96,C
2024,11,17,95,C
2024,11,18,80,C
2024,11,19,90,C
2024,11,20,97,C
2024,11,21,89,C
2024,11,22,80,C
2024,11,23,79,C
2024,11,24,84,C
2024,11,25,87,C
2024,11,26,68,C
2024,11,27,47,C
2024,11,28,39,C
2024,11,29,37,C
2024,11,30,63,C
2024,12,1,72,C
2024,12,2,72,C
2024,12,3,78,C
2024,12,4,74,C
2024,12,5,84,C
2024,12,6,80,C
2024,12,7,73,C
2024,12,8,71,C
2024,12,9,76,C
2024,12,10,75,C
2024,12,11,73,C
2024,12,12,70,C
2024,12,13,62,C
2024,12,14,50,C
2024,12,15,38,C
2024,12,16,47,C
2024,12,17,63,C
2024,12,18,48,C
2024,12,19,44,C
2024,12,20,49,C
2024,12,21,46,C
2024,12,22,50,C
2024,12,23,57,C
2024,12,24,58,C
2024,12,25,74,C
2024,12,26,79,C
2024,12,27,77,C
2024,12,28,41,C
2024,12,29,61,C
2024,12,30,64,C
2024,12,31,57,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
