平均相對濕度(百分比) - 屯門兒童及青少年院
Mean Relative Humidity (%) - Tuen Mun Children and Juvenile Home
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2024,11,18,71,C
2024,11,19,88,C
2024,11,20,97,C
2024,11,21,85,C
2024,11,22,73,C
2024,11,23,72,C
2024,11,24,81,C
2024,11,25,85,C
2024,11,26,63,C
2024,11,27,45,C
2024,11,28,35,C
2024,11,29,33,C
2024,11,30,47,C
2024,12,1,67,C
2024,12,2,69,C
2024,12,3,72,C
2024,12,4,73,C
2024,12,5,78,C
2024,12,6,73,C
2024,12,7,66,C
2024,12,8,62,C
2024,12,9,70,C
2024,12,10,72,C
2024,12,11,70,C
2024,12,12,60,C
2024,12,13,57,C
2024,12,14,46,C
2024,12,15,32,C
2024,12,16,39,C
2024,12,17,52,C
2024,12,18,41,C
2024,12,19,37,C
2024,12,20,41,C
2024,12,21,39,C
2024,12,22,41,C
2024,12,23,46,C
2024,12,24,50,C
2024,12,25,68,C
2024,12,26,71,C
2024,12,27,67,C
2024,12,28,39,C
2024,12,29,51,C
2024,12,30,62,C
2024,12,31,47,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
